Level,Date and Time,Source,Event ID,Task Category,Message
Information,12/3/2016 12:13:34 AM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/3/2016 12:13:04 AM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/3/2016 12:04:16 AM,Service Control Manager,7036,None,The DNS Client service entered the stopped state.
Information,12/2/2016 11:44:16 PM,Service Control Manager,7036,None,The DNS Client service entered the running state.
Information,12/2/2016 11:43:34 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 11:43:03 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 11:13:34 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 11:13:03 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 11:10:00 PM,Service Control Manager,7036,None,The DNS Client service entered the stopped state.
Information,12/2/2016 10:57:00 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information,12/2/2016 10:56:29 PM,Service Control Manager,7036,None,The Windows Update service entered the stopped state.
Information,12/2/2016 10:43:33 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 10:43:03 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 10:30:00 PM,Service Control Manager,7036,None,The DNS Client service entered the running state.
Information,12/2/2016 10:30:00 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information,12/2/2016 10:30:00 PM,Service Control Manager,7036,None,The Windows Update service entered the running state.
Information,12/2/2016 10:13:33 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 10:13:03 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 10:00:00 PM,Service Control Manager,7036,None,The DNS Client service entered the stopped state.
Information,12/2/2016 9:47:16 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information,12/2/2016 9:43:33 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 9:43:03 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 9:20:16 PM,Service Control Manager,7036,None,The Google Update Service (gupdate) service entered the stopped state.
Information,12/2/2016 9:20:16 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information,12/2/2016 9:20:15 PM,Service Control Manager,7036,None,The Google Update Service (gupdate) service entered the running state.
Information,12/2/2016 9:15:14 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information,12/2/2016 9:13:33 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 9:13:03 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 8:58:16 PM,Service Control Manager,7036,None,The Windows Update service entered the stopped state.
Information,12/2/2016 8:48:14 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information,12/2/2016 8:48:14 PM,Service Control Manager,7036,None,The Windows Update service entered the running state.
Information,12/2/2016 8:47:00 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information,12/2/2016 8:43:33 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 8:43:03 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 8:20:00 PM,Service Control Manager,7036,None,The DNS Client service entered the running state.
Information,12/2/2016 8:20:00 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information,12/2/2016 8:20:00 PM,Service Control Manager,7036,None,The Background Intelligent Transfer Service service entered the running state.
Information,12/2/2016 8:13:33 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 8:13:03 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 8:03:15 PM,Service Control Manager,7036,None,The DNS Client service entered the stopped state.
Information,12/2/2016 7:43:33 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 7:43:02 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 7:40:15 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information,12/2/2016 7:23:16 PM,Service Control Manager,7036,None,The Windows Update service entered the stopped state.
Information,12/2/2016 7:13:33 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 7:13:15 PM,Service Control Manager,7036,None,The DNS Client service entered the running state.
Information,12/2/2016 7:13:15 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information,12/2/2016 7:13:15 PM,Service Control Manager,7036,None,The Windows Update service entered the running state.
Information,12/2/2016 7:13:02 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 7:04:16 PM,Service Control Manager,7036,None,The DNS Client service entered the stopped state.
Information,12/2/2016 6:44:16 PM,Service Control Manager,7036,None,The DNS Client service entered the running state.
Information,12/2/2016 6:43:32 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 6:43:02 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 6:24:16 PM,Service Control Manager,7036,None,The DNS Client service entered the stopped state.
Information,12/2/2016 6:13:54 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information,12/2/2016 6:13:32 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 6:13:02 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 5:56:56 PM,Service Control Manager,7036,None,The Windows Update service entered the stopped state.
Information,12/2/2016 5:48:53 PM,Service Control Manager,7036,None,The Windows Modules Installer service entered the stopped state.
Information,12/2/2016 5:47:24 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 5:46:59 PM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Security Update for Microsoft .NET Framework 3.5 on Windows 8.1 and Windows Server 2012 R2 for x64-based Systems (KB2966826)
Information,12/2/2016 5:46:59 PM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Security Update for Microsoft .NET Framework 3.5 on Windows 8.1 and Windows Server 2012 R2 for x64-based Systems (KB2972213)
Information,12/2/2016 5:46:54 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information,12/2/2016 5:46:53 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 5:46:46 PM,Service Control Manager,7036,None,The Windows Modules Installer service entered the running state.
Information,12/2/2016 5:46:46 PM,Service Control Manager,7036,None,The Windows Update service entered the running state.
Information,12/2/2016 5:44:16 PM,Service Control Manager,7036,None,The DNS Client service entered the running state.
Information,12/2/2016 5:43:32 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 5:43:02 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 5:23:00 PM,Service Control Manager,7036,None,The DNS Client service entered the stopped state.
Information,12/2/2016 5:14:14 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information,12/2/2016 5:13:32 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 5:13:02 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 4:52:42 PM,Service Control Manager,7036,None,The Remote Registry service entered the stopped state.
Information,12/2/2016 4:50:03 PM,Service Control Manager,7036,None,The Shell Hardware Detection service entered the stopped state.
Information,12/2/2016 4:45:22 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 4:44:56 PM,Service Control Manager,7036,None,The User Access Logging Service service entered the running state.
Information,12/2/2016 4:44:52 PM,Service Control Manager,7036,None,The Portable Device Enumerator Service service entered the stopped state.
Information,12/2/2016 4:44:52 PM,Service Control Manager,7036,None,The Windows Modules Installer service entered the stopped state.
Information,12/2/2016 4:44:52 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 4:44:52 PM,Service Control Manager,7036,None,The Distributed Transaction Coordinator service entered the running state.
Information,12/2/2016 4:44:51 PM,Service Control Manager,7036,None,The Google Update Service (gupdate) service entered the stopped state.
Information,12/2/2016 4:44:50 PM,Service Control Manager,7036,None,The Google Update Service (gupdate) service entered the running state.
Information,12/2/2016 4:44:49 PM,Service Control Manager,7036,None,The Diagnostic Policy Service service entered the running state.
Information,12/2/2016 4:44:38 PM,Service Control Manager,7036,None,The Cloud Initialization Service service entered the stopped state.
Information,12/2/2016 4:44:32 PM,Service Control Manager,7036,None,The Virtual Disk service entered the stopped state.
Information,12/2/2016 4:44:32 PM,Virtual Disk Service,4,None,Service stopped.
Information,12/2/2016 4:44:18 PM,Service Control Manager,7036,None,The Virtual Disk service entered the running state.
Information,12/2/2016 4:44:18 PM,Virtual Disk Service,3,None,Service started.
Information,12/2/2016 4:43:33 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 4:43:03 PM,Service Control Manager,7036,None,The Remote Desktop Services UserMode Port Redirector service entered the running state.
Information,12/2/2016 4:42:59 PM,Service Control Manager,7036,None,The Remote Desktop Configuration service entered the running state.
Information,12/2/2016 4:42:59 PM,Service Control Manager,7036,None,The Certificate Propagation service entered the running state.
Information,12/2/2016 4:42:54 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 4:42:53 PM,Service Control Manager,7036,None,The IPsec Policy Agent service entered the running state.
Information,12/2/2016 4:42:53 PM,Service Control Manager,7036,None,The Remote Desktop Services service entered the running state.
Information,12/2/2016 4:42:53 PM,Service Control Manager,7036,None,The Network List Service service entered the running state.
Information,12/2/2016 4:42:52 PM,Service Control Manager,7036,None,The Portable Device Enumerator Service service entered the running state.
Information,12/2/2016 4:42:52 PM,Service Control Manager,7040,None,The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information,12/2/2016 4:42:52 PM,Microsoft-Windows-Iphlpsvc,4200,None,Isatap interface isatap.westcloud with address fe80::5efe:172.16.1.26 has been brought up.
Information,12/2/2016 4:42:49 PM,Service Control Manager,7026,None,"The following boot-start or system-start driver(s) did not load: 
cdrom"
Information,12/2/2016 4:42:49 PM,Service Control Manager,7036,None,The IP Helper service entered the running state.
Information,12/2/2016 4:42:49 PM,Service Control Manager,7036,None,The Cloud Initialization Service service entered the running state.
Information,12/2/2016 4:42:46 PM,Service Control Manager,7036,None,The Diagnostics Tracking Service service entered the running state.
Information,12/2/2016 4:42:46 PM,Service Control Manager,7036,None,The Windows Remote Management (WS-Management) service entered the running state.
Information,12/2/2016 4:42:45 PM,Service Control Manager,7036,None,The Server service entered the running state.
Information,12/2/2016 4:42:44 PM,Service Control Manager,7036,None,The RSyslog Windows Agent service entered the running state.
Information,12/2/2016 4:42:45 PM,Microsoft-Windows-WinRM,10148,None,"The WinRM service is listening for WS-Management requests. 

 User Action 
 Use the following command to see the specific IPs on which WinRM is listening: 

 winrm enumerate winrm/config/listener"
Information,12/2/2016 4:42:44 PM,Service Control Manager,7036,None,The Windows Management Instrumentation service entered the running state.
Information,12/2/2016 4:42:44 PM,Service Control Manager,7036,None,The Windows Licensing Monitoring Service service entered the running state.
Information,12/2/2016 4:42:43 PM,Service Control Manager,7036,None,The Distributed Link Tracking Client service entered the running state.
Information,12/2/2016 4:42:43 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information,12/2/2016 4:42:42 PM,Service Control Manager,7036,None,The Cryptographic Services service entered the running state.
Information,12/2/2016 4:42:42 PM,Service Control Manager,7036,None,The Network Location Awareness service entered the running state.
Information,12/2/2016 4:42:42 PM,Service Control Manager,7036,None,The Remote Registry service entered the running state.
Information,12/2/2016 4:42:42 PM,Service Control Manager,7036,None,The Print Spooler service entered the running state.
Information,12/2/2016 4:42:41 PM,Service Control Manager,7036,None,The Security Accounts Manager service entered the running state.
Information,12/2/2016 4:42:41 PM,Service Control Manager,7036,None,The Workstation service entered the running state.
Information,12/2/2016 4:42:41 PM,Service Control Manager,7036,None,The Windows Firewall service entered the running state.
Information,12/2/2016 4:42:40 PM,Service Control Manager,7036,None,The Base Filtering Engine service entered the running state.
Information,12/2/2016 4:42:39 PM,Service Control Manager,7036,None,The Windows Audio service entered the running state.
Information,12/2/2016 4:42:39 PM,Service Control Manager,7036,None,The Windows Audio Endpoint Builder service entered the running state.
Information,12/2/2016 4:42:39 PM,Service Control Manager,7036,None,The Windows Font Cache Service service entered the running state.
Information,12/2/2016 4:42:39 PM,Service Control Manager,7036,None,The Multimedia Class Scheduler service entered the running state.
Information,12/2/2016 4:42:39 PM,Service Control Manager,7036,None,The Task Scheduler service entered the running state.
Information,12/2/2016 4:42:35 PM,Service Control Manager,7036,None,The Shell Hardware Detection service entered the running state.
Information,12/2/2016 4:42:35 PM,Service Control Manager,7036,None,The DHCP Client service entered the running state.
Information,12/2/2016 4:42:35 PM,Microsoft-Windows-DHCPv6-Client,51046,Service State Event,DHCPv6 client service is started
Information,12/2/2016 4:42:34 PM,Microsoft-Windows-Dhcp-Client,50036,Service State Event,DHCPv4 client service is started
Information,12/2/2016 4:42:34 PM,Service Control Manager,7036,None,The DNS Client service entered the running state.
Information,12/2/2016 4:42:34 PM,Service Control Manager,7036,None,The Windows Connection Manager service entered the running state.
Information,12/2/2016 4:42:34 PM,Service Control Manager,7036,None,The TCP/IP NetBIOS Helper service entered the running state.
Information,12/2/2016 4:42:33 PM,Service Control Manager,7036,None,The Network Store Interface Service service entered the running state.
Information,12/2/2016 4:42:33 PM,Service Control Manager,7036,None,The System Event Notification Service service entered the running state.
Information,12/2/2016 4:42:33 PM,Service Control Manager,7036,None,The User Profile Service service entered the running state.
Information,12/2/2016 4:42:33 PM,Service Control Manager,7036,None,The Group Policy Client service entered the running state.
Information,12/2/2016 4:42:32 PM,Service Control Manager,7036,None,The COM+ Event System service entered the running state.
Information,12/2/2016 4:42:32 PM,Service Control Manager,7036,None,The Windows Modules Installer service entered the running state.
Information,12/2/2016 4:42:31 PM,Service Control Manager,7036,None,The Themes service entered the running state.
Information,12/2/2016 4:42:30 PM,Service Control Manager,7036,None,The Windows Event Log service entered the running state.
Information,12/2/2016 4:42:29 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'luafv' (6.3, ‎2014‎-‎02‎-‎22T04:14:25.000000000Z) has successfully loaded and registered with Filter Manager."
Information,12/2/2016 4:42:28 PM,Service Control Manager,7036,None,The System Events Broker service entered the running state.
Information,12/2/2016 4:42:28 PM,Service Control Manager,7036,None,The Local Session Manager service entered the running state.
Information,12/2/2016 4:42:28 PM,Service Control Manager,7036,None,The Background Tasks Infrastructure Service service entered the running state.
Information,12/2/2016 4:42:27 PM,Service Control Manager,7036,None,The Remote Procedure Call (RPC) service entered the running state.
Information,12/2/2016 4:42:27 PM,Service Control Manager,7036,None,The DCOM Server Process Launcher service entered the running state.
Information,12/2/2016 4:42:27 PM,Service Control Manager,7036,None,The RPC Endpoint Mapper service entered the running state.
Information,12/2/2016 4:42:27 PM,Service Control Manager,7036,None,The Power service entered the running state.
Information,12/2/2016 4:42:27 PM,Service Control Manager,7036,None,The Plug and Play service entered the running state.
Information,12/2/2016 4:42:05 PM,Microsoft-Windows-Ntfs,98,None,Volume \\?\Volume{4a4c3f7c-9caa-11e6-80b7-806e6f6e6963} (\Device\HarddiskVolume1) is healthy.  No action is needed.
Information,12/2/2016 4:42:05 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 1 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (1 state(s))

Performance state type: None
Nominal Frequency (MHz): 1995
Maximum performance percentage: 100
Minimum performance percentage: 100
Minimum throttle percentage: 100"
Information,12/2/2016 4:42:05 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 0 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (1 state(s))

Performance state type: None
Nominal Frequency (MHz): 1995
Maximum performance percentage: 100
Minimum performance percentage: 100
Minimum throttle percentage: 100"
Information,12/2/2016 4:42:04 PM,Microsoft-Windows-Kernel-Power,508,(159),"The system has been constrained to a periodic tick 

Reason: No HW support."
Information,12/2/2016 4:42:04 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'npsvctrig' (6.3, ‎2013‎-‎08‎-‎22T03:38:22.000000000Z) has successfully loaded and registered with Filter Manager."
Information,12/2/2016 4:42:02 PM,Microsoft-Windows-Ntfs,98,None,Volume C: (\Device\HarddiskVolume2) is healthy.  No action is needed.
Information,12/2/2016 4:42:01 PM,Microsoft-Windows-Kernel-Boot,32,None,The bootmgr spent 0 ms waiting for user input.
Information,12/2/2016 4:42:01 PM,Microsoft-Windows-Kernel-Boot,18,None,There are 0x1 boot options on this system.
Information,12/2/2016 4:42:01 PM,Microsoft-Windows-Kernel-Boot,27,None,The boot type was 0x0.
Information,12/2/2016 4:42:01 PM,Microsoft-Windows-Kernel-Boot,20,None,The last shutdown's success status was true. The last boot's success status was true.
Information,12/2/2016 4:42:01 PM,Microsoft-Windows-Kernel-General,12,None,The operating system started at system time ‎2016‎-‎12‎-‎03T00:42:01.499777400Z.
Information,12/2/2016 4:41:55 PM,Microsoft-Windows-Kernel-General,13,None,The operating system is shutting down at system time ‎2016‎-‎12‎-‎03T00:41:55.249878200Z.
Information,12/2/2016 4:41:51 PM,Microsoft-Windows-Kernel-Power,109,(103),The kernel power manager has initiated a shutdown transition.
Information,12/2/2016 4:42:30 PM,EventLog,6013,None,The system uptime is 28 seconds.
Information,12/2/2016 4:42:30 PM,EventLog,6005,None,The Event log service was started.
Information,12/2/2016 4:42:30 PM,EventLog,6009,None,Microsoft (R) Windows (R) 6.03. 9600  Multiprocessor Free.
Information,12/2/2016 4:41:48 PM,Service Control Manager,7036,None,The Windows Font Cache Service service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The Remote Desktop Services service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The Windows Connection Manager service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The Windows Event Log service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The Distributed Transaction Coordinator service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The IPsec Policy Agent service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The Windows Remote Management (WS-Management) service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The Task Scheduler service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The Windows Management Instrumentation service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The Diagnostic Policy Service service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The User Profile Service service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The Volume Shadow Copy service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The DHCP Client service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Microsoft-Windows-Dhcp-Client,50037,Service State Event,DHCPv4 client service is stopped. ShutDown Flag value is 1
Information,12/2/2016 4:41:46 PM,Microsoft-Windows-DHCPv6-Client,51047,Service State Event,DHCPv6 client service is stopped. ShutDown Flag value is 1
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The Microsoft Software Shadow Copy Provider service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The Certificate Propagation service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The Remote Desktop Services UserMode Port Redirector service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The Distributed Link Tracking Client service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The Windows Licensing Monitoring Service service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The Windows Time service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Service Control Manager,7036,None,The Plug and Play service entered the stopped state.
Information,12/2/2016 4:41:46 PM,Microsoft-Windows-Kernel-General,1,None,"The system time has changed to ‎2016‎-‎12‎-‎03T00:41:46.085000000Z from ‎2016‎-‎12‎-‎03T00:41:46.089013400Z.

Change Reason: An application or system component changed the time."
Information,12/2/2016 4:41:46 PM,EventLog,6006,None,The Event log service was stopped.
Warning,12/2/2016 4:41:46 PM,Microsoft-Windows-WinRM,10149,None,"The WinRM service is not listening for WS-Management requests. 

 User Action 
 If you did not intentionally stop the service, use the following command to see the WinRM configuration: 

 winrm enumerate winrm/config/listener"
Information,12/2/2016 4:41:44 PM,Service Control Manager,7036,None,The User Access Logging Service service entered the stopped state.
Information,12/2/2016 4:41:44 PM,Service Control Manager,7036,None,The Diagnostics Tracking Service service entered the stopped state.
Information,12/2/2016 4:41:44 PM,Service Control Manager,7036,None,The Windows Modules Installer service entered the stopped state.
Information,12/2/2016 4:41:43 PM,Service Control Manager,7036,None,The Smart Card Device Enumeration Service service entered the stopped state.
Information,12/2/2016 4:41:41 PM,Service Control Manager,7036,None,The Microsoft Software Shadow Copy Provider service entered the running state.
Information,12/2/2016 4:41:41 PM,Service Control Manager,7036,None,The Volume Shadow Copy service entered the running state.
Information,12/2/2016 4:41:15 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 4:40:45 PM,Service Control Manager,7036,None,The Group Policy Client service entered the stopped state.
Information,12/2/2016 4:40:45 PM,Service Control Manager,7036,None,The Windows Update service entered the stopped state.
Information,12/2/2016 4:40:45 PM,Microsoft-Windows-WindowsUpdateClient,27,Windows Update Agent,Automatic Updates is now paused.
Information,12/2/2016 4:40:45 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 4:40:43 PM,Service Control Manager,7036,None,The Windows Modules Installer service entered the running state.
Information,12/2/2016 4:40:43 PM,Microsoft-Windows-Winlogon,7002,(1102),User Logoff Notification for Customer Experience Improvement Program
Information,12/2/2016 4:40:42 PM,User32,1074,None,"The process C:\Windows\Explorer.EXE (OHP-WIN12) has initiated the restart of computer OHP-WIN12 on behalf of user OHP-WIN12\Admin for the following reason: Other (Planned)
 Reason Code: 0x85000000
 Shutdown Type: restart
 Comment: "
Information,12/2/2016 4:40:42 PM,User32,1074,None,"The process Explorer.EXE has initiated the restart of computer OHP-WIN12 on behalf of user OHP-WIN12\Admin for the following reason: Other (Planned)
 Reason Code: 0x85000000
 Shutdown Type: restart
 Comment: "
Information,12/2/2016 4:31:59 PM,Service Control Manager,7036,None,The Smart Card Device Enumeration Service service entered the running state.
Information,12/2/2016 4:31:59 PM,Service Control Manager,7036,None,The Windows Update service entered the running state.
Information,12/2/2016 4:24:45 PM,Service Control Manager,7036,None,The Windows Update service entered the stopped state.
Information,12/2/2016 4:20:02 PM,Service Control Manager,7036,None,The Google Update Service (gupdate) service entered the stopped state.
Information,12/2/2016 4:20:01 PM,Service Control Manager,7036,None,The Google Update Service (gupdate) service entered the running state.
Information,12/2/2016 4:18:50 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 4:18:19 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 4:14:43 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information,12/2/2016 4:14:43 PM,Service Control Manager,7036,None,The Windows Update service entered the running state.
Information,12/2/2016 3:48:50 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 3:48:19 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 3:44:08 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information,12/2/2016 3:26:21 PM,Service Control Manager,7036,None,The Windows Update service entered the stopped state.
Information,12/2/2016 3:18:49 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 3:18:19 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 3:16:18 PM,Service Control Manager,7036,None,The Windows Update service entered the running state.
Information,12/2/2016 3:14:06 PM,Service Control Manager,7036,None,The Windows Update service entered the stopped state.
Information,12/2/2016 3:05:47 PM,Service Control Manager,7036,None,The Application Experience service entered the stopped state.
Information,12/2/2016 2:58:04 PM,Service Control Manager,7036,None,The Windows Modules Installer service entered the stopped state.
Information,12/2/2016 2:56:15 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 2:55:47 PM,Service Control Manager,7036,None,The Application Experience service entered the running state.
Information,12/2/2016 2:55:45 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 2:55:44 PM,Service Control Manager,7036,None,The Windows Modules Installer service entered the running state.
Information,12/2/2016 2:53:54 PM,Service Control Manager,7036,None,The Windows Update service entered the running state.
Information,12/2/2016 2:48:49 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 2:48:19 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 2:45:11 PM,Service Control Manager,7036,None,The Windows Update service entered the stopped state.
Information,12/2/2016 2:35:08 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information,12/2/2016 2:35:08 PM,Service Control Manager,7036,None,The Windows Update service entered the running state.
Information,12/2/2016 2:18:49 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 2:18:19 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 1:48:49 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 1:48:19 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 1:18:49 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 1:18:19 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 1:17:41 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information,12/2/2016 1:00:42 PM,Service Control Manager,7036,None,The Windows Update service entered the stopped state.
Information,12/2/2016 12:50:41 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information,12/2/2016 12:50:41 PM,Service Control Manager,7036,None,The Windows Update service entered the running state.
Information,12/2/2016 12:48:49 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 12:48:18 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 12:18:49 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 12:18:18 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 12:05:07 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information,12/2/2016 12:00:00 PM,EventLog,6013,None,The system uptime is 96229 seconds.
Information,12/2/2016 11:48:48 AM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/2/2016 11:48:18 AM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/2/2016 11:47:19 AM,Service Control Manager,7036,None,The Windows Update service entered the stopped state.
