log_id,source,model,pred_label,proba_attack
22171,tcp,xgboost,benign,0.0
22172,tcp,xgboost,attack,1.0
22173,tcp,xgboost,attack,1.0
22174,tcp,xgboost,benign,0.0
22175,tcp,xgboost,attack,1.0
22176,tcp,xgboost,benign,0.0
22177,tcp,xgboost,attack,1.0
22178,tcp,xgboost,benign,0.0
22179,tcp,xgboost,benign,0.0
22180,tcp,xgboost,attack,1.0
22181,tcp,xgboost,attack,1.0
22182,tcp,xgboost,benign,0.0
22183,tcp,xgboost,attack,1.0
22184,tcp,xgboost,benign,0.0
22185,tcp,xgboost,attack,1.0
22186,tcp,xgboost,attack,1.0
22187,tcp,xgboost,benign,0.0
22188,tcp,xgboost,benign,0.0
22189,tcp,xgboost,benign,0.0
22190,tcp,xgboost,benign,0.0
22191,tcp,xgboost,benign,0.0
22192,tcp,xgboost,benign,0.0
22193,tcp,xgboost,attack,1.0
22194,tcp,xgboost,benign,0.0
22195,tcp,xgboost,benign,0.0
22196,tcp,xgboost,benign,0.0
22197,tcp,xgboost,attack,1.0
22198,tcp,xgboost,attack,1.0
22199,tcp,xgboost,attack,1.0
22200,tcp,xgboost,benign,0.0
22201,tcp,xgboost,attack,1.0
22202,tcp,xgboost,attack,1.0
22203,tcp,xgboost,benign,0.0
22204,tcp,xgboost,benign,0.0
22205,tcp,xgboost,benign,0.0
22206,tcp,xgboost,benign,0.0
22207,tcp,xgboost,benign,0.0
22208,tcp,xgboost,attack,1.0
22209,tcp,xgboost,benign,0.0
22210,tcp,xgboost,attack,1.0
22211,tcp,xgboost,benign,0.0
22212,tcp,xgboost,benign,0.0
22213,tcp,xgboost,benign,0.0
22214,tcp,xgboost,benign,0.0
22215,tcp,xgboost,attack,1.0
22216,tcp,xgboost,attack,1.0
22217,tcp,xgboost,benign,0.0
22218,tcp,xgboost,attack,1.0
22219,tcp,xgboost,benign,0.0
22220,tcp,xgboost,attack,1.0
22221,tcp,xgboost,attack,1.0
22222,tcp,xgboost,benign,0.0
22223,tcp,xgboost,benign,0.0
22224,tcp,xgboost,attack,1.0
22225,tcp,xgboost,attack,1.0
22226,tcp,xgboost,benign,0.0
22227,tcp,xgboost,attack,1.0
22228,tcp,xgboost,attack,1.0
22229,tcp,xgboost,attack,1.0
22230,tcp,xgboost,benign,0.0
22231,tcp,xgboost,benign,0.0
22232,tcp,xgboost,attack,1.0
22233,tcp,xgboost,benign,0.0
22234,tcp,xgboost,attack,1.0
22235,tcp,xgboost,benign,0.0
22236,tcp,xgboost,attack,1.0
22237,tcp,xgboost,benign,0.0
22238,tcp,xgboost,benign,0.0
22239,tcp,xgboost,attack,1.0
22240,tcp,xgboost,attack,1.0
22241,tcp,xgboost,benign,0.0
22242,tcp,xgboost,benign,0.0
22243,tcp,xgboost,benign,0.0
22244,tcp,xgboost,benign,0.0
22245,tcp,xgboost,benign,0.0
22246,tcp,xgboost,attack,1.0
22247,tcp,xgboost,benign,0.0
22248,tcp,xgboost,attack,1.0
22249,tcp,xgboost,attack,1.0
22250,tcp,xgboost,attack,1.0
22251,tcp,xgboost,benign,0.0
22252,tcp,xgboost,benign,0.0
22253,tcp,xgboost,benign,0.0
22254,tcp,xgboost,benign,0.0
22255,tcp,xgboost,benign,0.0
22256,tcp,xgboost,benign,0.0
22257,tcp,xgboost,attack,1.0
22258,tcp,xgboost,attack,1.0
22259,tcp,xgboost,attack,1.0
22260,tcp,xgboost,benign,0.0
22261,tcp,xgboost,attack,1.0
22262,tcp,xgboost,benign,0.0
22263,tcp,xgboost,benign,0.0
22264,tcp,xgboost,attack,1.0
22265,tcp,xgboost,attack,1.0
22266,tcp,xgboost,benign,0.0
22267,tcp,xgboost,benign,0.0
22268,tcp,xgboost,attack,1.0
22269,tcp,xgboost,benign,0.0
22270,tcp,xgboost,attack,1.0
22271,tcp,xgboost,benign,0.0
22272,tcp,xgboost,benign,0.0
22273,tcp,xgboost,benign,0.0
22274,tcp,xgboost,benign,0.0
22275,tcp,xgboost,attack,1.0
22276,tcp,xgboost,attack,1.0
22277,tcp,xgboost,benign,0.0
22278,tcp,xgboost,attack,1.0
22279,tcp,xgboost,benign,0.0
22280,tcp,xgboost,attack,1.0
22281,tcp,xgboost,attack,1.0
22282,tcp,xgboost,benign,0.0
22283,tcp,xgboost,attack,1.0
22284,tcp,xgboost,attack,1.0
22285,tcp,xgboost,attack,1.0
22286,tcp,xgboost,benign,0.0
22287,tcp,xgboost,attack,1.0
22288,tcp,xgboost,attack,1.0
22289,tcp,xgboost,benign,0.0
22290,tcp,xgboost,attack,1.0
22291,tcp,xgboost,attack,1.0
22292,tcp,xgboost,attack,1.0
22293,tcp,xgboost,benign,0.0
22294,tcp,xgboost,attack,1.0
22295,tcp,xgboost,benign,0.0
22296,tcp,xgboost,benign,0.0
22297,tcp,xgboost,benign,0.0
22298,tcp,xgboost,benign,0.0
22299,tcp,xgboost,benign,0.0
22300,tcp,xgboost,attack,1.0
22301,tcp,xgboost,benign,0.0
22302,tcp,xgboost,attack,1.0
22303,tcp,xgboost,benign,0.0
22304,tcp,xgboost,attack,1.0
22305,tcp,xgboost,attack,1.0
22306,tcp,xgboost,attack,1.0
22307,tcp,xgboost,benign,0.0
22308,tcp,xgboost,benign,0.0
22309,tcp,xgboost,benign,0.0
22310,tcp,xgboost,attack,1.0
22311,tcp,xgboost,attack,1.0
22312,tcp,xgboost,attack,1.0
22313,tcp,xgboost,benign,0.0
22314,tcp,xgboost,benign,0.0
22315,tcp,xgboost,benign,0.0
22316,tcp,xgboost,benign,0.0
22317,tcp,xgboost,attack,1.0
22318,tcp,xgboost,attack,1.0
22319,tcp,xgboost,benign,0.0
22320,tcp,xgboost,attack,1.0
22321,tcp,xgboost,benign,0.0
22322,tcp,xgboost,benign,0.0
22323,tcp,xgboost,benign,0.0
22324,tcp,xgboost,benign,0.0
22325,tcp,xgboost,attack,1.0
22326,tcp,xgboost,attack,1.0
22327,tcp,xgboost,benign,0.0
22328,tcp,xgboost,attack,1.0
22329,tcp,xgboost,benign,0.0
22330,tcp,xgboost,attack,1.0
22331,tcp,xgboost,attack,1.0
22332,tcp,xgboost,benign,0.0
22333,tcp,xgboost,benign,0.0
22334,tcp,xgboost,attack,1.0
22335,tcp,xgboost,benign,0.0
22336,tcp,xgboost,attack,1.0
22337,tcp,xgboost,benign,0.0
22338,tcp,xgboost,attack,1.0
22339,tcp,xgboost,benign,0.0
22340,tcp,xgboost,benign,0.0
22341,tcp,xgboost,attack,1.0
22342,tcp,xgboost,attack,1.0
22343,tcp,xgboost,attack,1.0
22344,tcp,xgboost,benign,0.0
22345,tcp,xgboost,benign,0.0
22346,tcp,xgboost,attack,1.0
22347,tcp,xgboost,attack,1.0
22348,tcp,xgboost,attack,1.0
22349,tcp,xgboost,attack,1.0
22350,tcp,xgboost,benign,0.0
22351,tcp,xgboost,attack,1.0
22352,tcp,xgboost,benign,0.0
22353,tcp,xgboost,attack,1.0
22354,tcp,xgboost,attack,1.0
22355,tcp,xgboost,benign,0.0
22356,tcp,xgboost,attack,1.0
22357,tcp,xgboost,benign,0.0
22358,tcp,xgboost,benign,0.0
22359,tcp,xgboost,benign,0.0
22360,tcp,xgboost,attack,1.0
22361,tcp,xgboost,benign,0.0
22362,tcp,xgboost,attack,1.0
22363,tcp,xgboost,benign,0.0
22364,tcp,xgboost,attack,1.0
22365,tcp,xgboost,attack,1.0
22366,tcp,xgboost,benign,0.0
22367,tcp,xgboost,attack,1.0
22368,tcp,xgboost,attack,1.0
22369,tcp,xgboost,benign,0.0
22370,tcp,xgboost,benign,0.0
22371,tcp,xgboost,benign,0.0
22372,tcp,xgboost,attack,1.0
22373,tcp,xgboost,attack,1.0
22374,tcp,xgboost,benign,0.0
22375,tcp,xgboost,attack,1.0
22376,tcp,xgboost,benign,0.0
22377,tcp,xgboost,benign,0.0
22378,tcp,xgboost,attack,1.0
22379,tcp,xgboost,attack,1.0
22380,tcp,xgboost,attack,1.0
22381,tcp,xgboost,attack,1.0
22382,tcp,xgboost,benign,0.0
22383,tcp,xgboost,benign,0.0
22384,tcp,xgboost,attack,1.0
22385,tcp,xgboost,attack,1.0
22386,tcp,xgboost,benign,0.0
22387,tcp,xgboost,benign,0.0
22388,tcp,xgboost,attack,1.0
22389,tcp,xgboost,benign,0.0
22390,tcp,xgboost,attack,1.0
22391,tcp,xgboost,attack,1.0
22392,tcp,xgboost,attack,1.0
22393,tcp,xgboost,benign,0.0
22394,tcp,xgboost,attack,1.0
22395,tcp,xgboost,attack,1.0
22396,tcp,xgboost,benign,0.0
22397,tcp,xgboost,attack,1.0
22398,tcp,xgboost,attack,1.0
22399,tcp,xgboost,benign,0.0
22400,tcp,xgboost,attack,1.0
22401,tcp,xgboost,benign,0.0
22402,tcp,xgboost,attack,1.0
22403,tcp,xgboost,benign,0.0
22404,tcp,xgboost,attack,1.0
22405,tcp,xgboost,attack,1.0
22406,tcp,xgboost,attack,1.0
22407,tcp,xgboost,attack,1.0
22408,tcp,xgboost,benign,0.0
22409,tcp,xgboost,benign,0.0
22410,tcp,xgboost,benign,0.0
22411,tcp,xgboost,benign,0.0
22412,tcp,xgboost,attack,1.0
22413,tcp,xgboost,attack,1.0
22414,tcp,xgboost,attack,1.0
22415,tcp,xgboost,benign,0.0
22416,tcp,xgboost,benign,0.0
22417,tcp,xgboost,benign,0.0
22418,tcp,xgboost,attack,1.0
22419,tcp,xgboost,benign,0.0
22420,tcp,xgboost,benign,0.0
22421,tcp,xgboost,benign,0.0
22422,tcp,xgboost,benign,0.0
22423,tcp,xgboost,benign,0.0
22424,tcp,xgboost,benign,0.0
22425,tcp,xgboost,attack,1.0
22426,tcp,xgboost,attack,1.0
22427,tcp,xgboost,attack,1.0
22428,tcp,xgboost,benign,0.0
22429,tcp,xgboost,attack,1.0
22430,tcp,xgboost,benign,0.0
22431,tcp,xgboost,attack,1.0
22432,tcp,xgboost,attack,1.0
22433,tcp,xgboost,attack,1.0
22434,tcp,xgboost,attack,1.0
22435,tcp,xgboost,attack,1.0
22436,tcp,xgboost,attack,1.0
22437,tcp,xgboost,attack,1.0
22438,tcp,xgboost,attack,1.0
22439,tcp,xgboost,benign,0.0
22440,tcp,xgboost,attack,1.0
22441,tcp,xgboost,benign,0.0
22442,tcp,xgboost,attack,1.0
22443,tcp,xgboost,benign,0.0
22444,tcp,xgboost,attack,1.0
22445,tcp,xgboost,attack,1.0
22446,tcp,xgboost,benign,0.0
22447,tcp,xgboost,benign,0.0
22448,tcp,xgboost,attack,1.0
22449,tcp,xgboost,benign,0.0
22450,tcp,xgboost,benign,0.0
22451,tcp,xgboost,benign,0.0
22452,tcp,xgboost,attack,1.0
22453,tcp,xgboost,attack,1.0
22454,tcp,xgboost,benign,0.0
22455,tcp,xgboost,benign,0.0
22456,tcp,xgboost,attack,1.0
22457,tcp,xgboost,attack,1.0
22458,tcp,xgboost,attack,1.0
22459,tcp,xgboost,attack,1.0
22460,tcp,xgboost,benign,0.0
22461,tcp,xgboost,benign,0.0
22462,tcp,xgboost,benign,0.0
22463,tcp,xgboost,benign,0.0
22464,tcp,xgboost,benign,0.0
22465,tcp,xgboost,attack,1.0
22466,tcp,xgboost,attack,1.0
22467,tcp,xgboost,attack,1.0
22468,tcp,xgboost,benign,0.0
22469,tcp,xgboost,benign,0.0
22470,tcp,xgboost,attack,1.0
22471,tcp,xgboost,benign,0.0
22472,tcp,xgboost,benign,0.0
22473,tcp,xgboost,benign,0.0
22474,tcp,xgboost,benign,0.0
22475,tcp,xgboost,benign,0.0
22476,tcp,xgboost,attack,1.0
22477,tcp,xgboost,attack,1.0
22478,tcp,xgboost,attack,1.0
22479,tcp,xgboost,attack,1.0
22480,tcp,xgboost,benign,0.0
22481,tcp,xgboost,benign,0.0
22482,tcp,xgboost,benign,0.0
22483,tcp,xgboost,benign,0.0
22484,tcp,xgboost,benign,0.0
22485,tcp,xgboost,benign,0.0
22486,tcp,xgboost,benign,0.0
22487,tcp,xgboost,benign,0.0
22488,tcp,xgboost,attack,1.0
22489,tcp,xgboost,benign,0.0
22490,tcp,xgboost,benign,0.0
22491,tcp,xgboost,attack,1.0
22492,tcp,xgboost,benign,0.0
22493,tcp,xgboost,attack,1.0
22494,tcp,xgboost,attack,1.0
22495,tcp,xgboost,benign,0.0
22496,tcp,xgboost,benign,0.0
22497,tcp,xgboost,benign,0.0
22498,tcp,xgboost,attack,1.0
22499,tcp,xgboost,benign,0.0
22500,tcp,xgboost,attack,1.0
22501,tcp,xgboost,benign,0.0
22502,tcp,xgboost,attack,1.0
22503,tcp,xgboost,attack,1.0
22504,tcp,xgboost,attack,1.0
22505,tcp,xgboost,benign,0.0
22506,tcp,xgboost,attack,1.0
22507,tcp,xgboost,attack,1.0
22508,tcp,xgboost,attack,1.0
22509,tcp,xgboost,benign,0.0
22510,tcp,xgboost,benign,0.0
22511,tcp,xgboost,attack,1.0
22512,tcp,xgboost,benign,0.0
22513,tcp,xgboost,benign,0.0
22514,tcp,xgboost,benign,0.0
22515,tcp,xgboost,attack,1.0
22516,tcp,xgboost,attack,1.0
22517,tcp,xgboost,attack,1.0
22518,tcp,xgboost,benign,0.0
22519,tcp,xgboost,benign,0.0
22520,tcp,xgboost,benign,0.0
22521,tcp,xgboost,attack,1.0
22522,tcp,xgboost,benign,0.0
22523,tcp,xgboost,benign,0.0
22524,tcp,xgboost,attack,1.0
22525,tcp,xgboost,benign,0.0
22526,tcp,xgboost,benign,0.0
22527,tcp,xgboost,attack,1.0
22528,tcp,xgboost,attack,1.0
22529,tcp,xgboost,benign,0.0
22530,tcp,xgboost,attack,1.0
22531,tcp,xgboost,attack,1.0
22532,tcp,xgboost,benign,0.0
22533,tcp,xgboost,attack,1.0
22534,tcp,xgboost,benign,0.0
22535,tcp,xgboost,benign,0.0
22536,tcp,xgboost,attack,1.0
22537,tcp,xgboost,benign,0.0
22538,tcp,xgboost,benign,0.0
22539,tcp,xgboost,attack,1.0
22540,tcp,xgboost,benign,0.0
22541,tcp,xgboost,benign,0.0
22542,tcp,xgboost,benign,0.0
22543,tcp,xgboost,benign,0.0
22544,tcp,xgboost,attack,1.0
22545,tcp,xgboost,attack,1.0
22546,tcp,xgboost,benign,0.0
22547,tcp,xgboost,attack,1.0
22548,tcp,xgboost,attack,1.0
22549,tcp,xgboost,benign,0.0
22550,tcp,xgboost,attack,1.0
22551,tcp,xgboost,benign,0.0
22552,tcp,xgboost,benign,0.0
22553,tcp,xgboost,attack,1.0
22554,tcp,xgboost,attack,1.0
22555,tcp,xgboost,benign,0.0
22556,tcp,xgboost,attack,1.0
22557,tcp,xgboost,attack,1.0
22558,tcp,xgboost,attack,1.0
22559,tcp,xgboost,benign,0.0
22560,tcp,xgboost,benign,0.0
22561,tcp,xgboost,attack,1.0
22562,tcp,xgboost,benign,0.0
22563,tcp,xgboost,attack,1.0
22564,tcp,xgboost,benign,0.0
22565,tcp,xgboost,benign,0.0
22566,tcp,xgboost,attack,1.0
22567,tcp,xgboost,benign,0.0
22568,tcp,xgboost,benign,0.0
22569,tcp,xgboost,benign,0.0
22570,tcp,xgboost,benign,0.0
22571,tcp,xgboost,attack,1.0
22572,tcp,xgboost,benign,0.0
22573,tcp,xgboost,attack,1.0
22574,tcp,xgboost,attack,1.0
22575,tcp,xgboost,benign,0.0
22576,tcp,xgboost,benign,0.0
22577,tcp,xgboost,benign,0.0
22578,tcp,xgboost,attack,1.0
22579,tcp,xgboost,attack,1.0
22580,tcp,xgboost,benign,0.0
22581,tcp,xgboost,benign,0.0
22582,tcp,xgboost,benign,0.0
22583,tcp,xgboost,attack,1.0
22584,tcp,xgboost,attack,1.0
22585,tcp,xgboost,attack,1.0
22586,tcp,xgboost,attack,1.0
22587,tcp,xgboost,attack,1.0
22588,tcp,xgboost,benign,0.0
22589,tcp,xgboost,attack,1.0
22590,tcp,xgboost,attack,1.0
22591,tcp,xgboost,attack,1.0
22592,tcp,xgboost,attack,1.0
22593,tcp,xgboost,benign,0.0
22594,tcp,xgboost,benign,0.0
22595,tcp,xgboost,attack,1.0
22596,tcp,xgboost,attack,1.0
22597,tcp,xgboost,attack,1.0
22598,tcp,xgboost,benign,0.0
22599,tcp,xgboost,attack,1.0
22600,tcp,xgboost,benign,0.0
22601,tcp,xgboost,attack,1.0
22602,tcp,xgboost,attack,1.0
22603,tcp,xgboost,benign,0.0
22604,tcp,xgboost,attack,1.0
22605,tcp,xgboost,attack,1.0
22606,tcp,xgboost,benign,0.0
22607,tcp,xgboost,benign,0.0
22608,tcp,xgboost,attack,1.0
22609,tcp,xgboost,attack,1.0
22610,tcp,xgboost,benign,0.0
22611,tcp,xgboost,benign,0.0
22612,tcp,xgboost,attack,1.0
22613,tcp,xgboost,attack,1.0
22614,tcp,xgboost,attack,1.0
22615,tcp,xgboost,benign,0.0
22616,tcp,xgboost,attack,1.0
22617,tcp,xgboost,attack,1.0
22618,tcp,xgboost,attack,1.0
22619,tcp,xgboost,benign,0.0
22620,tcp,xgboost,benign,0.0
22621,tcp,xgboost,attack,1.0
22622,tcp,xgboost,benign,0.0
22623,tcp,xgboost,benign,0.0
22624,tcp,xgboost,attack,1.0
22625,tcp,xgboost,benign,0.0
22626,tcp,xgboost,benign,0.0
22627,tcp,xgboost,benign,0.0
22628,tcp,xgboost,attack,1.0
22629,tcp,xgboost,attack,1.0
22630,tcp,xgboost,attack,1.0
22631,tcp,xgboost,attack,1.0
22632,tcp,xgboost,benign,0.0
22633,tcp,xgboost,attack,1.0
22634,tcp,xgboost,benign,0.0
22635,tcp,xgboost,attack,1.0
22636,tcp,xgboost,benign,0.0
22637,tcp,xgboost,attack,1.0
22638,tcp,xgboost,benign,0.0
22639,tcp,xgboost,benign,0.0
22640,tcp,xgboost,attack,1.0
22641,tcp,xgboost,attack,1.0
22642,tcp,xgboost,benign,0.0
22643,tcp,xgboost,attack,1.0
22644,tcp,xgboost,benign,0.0
22645,tcp,xgboost,attack,1.0
22646,tcp,xgboost,benign,0.0
22647,tcp,xgboost,attack,1.0
22648,tcp,xgboost,benign,0.0
22649,tcp,xgboost,attack,1.0
22650,tcp,xgboost,benign,0.0
22651,tcp,xgboost,attack,1.0
22652,tcp,xgboost,attack,1.0
22653,tcp,xgboost,benign,0.0
22654,tcp,xgboost,benign,0.0
22655,tcp,xgboost,attack,1.0
22656,tcp,xgboost,benign,0.0
22657,tcp,xgboost,attack,1.0
22658,tcp,xgboost,benign,0.0
22659,tcp,xgboost,benign,0.0
22660,tcp,xgboost,benign,0.0
22661,tcp,xgboost,benign,0.0
22662,tcp,xgboost,benign,0.0
22663,tcp,xgboost,attack,1.0
22664,tcp,xgboost,benign,0.0
22665,tcp,xgboost,attack,1.0
22666,tcp,xgboost,benign,0.0
22667,tcp,xgboost,attack,1.0
22668,tcp,xgboost,attack,1.0
22669,tcp,xgboost,attack,1.0
22670,tcp,xgboost,benign,0.0
22671,tcp,xgboost,attack,1.0
22672,tcp,xgboost,benign,0.0
22673,tcp,xgboost,benign,0.0
22674,tcp,xgboost,attack,1.0
22675,tcp,xgboost,benign,0.0
22676,tcp,xgboost,benign,0.0
22677,tcp,xgboost,attack,1.0
22678,tcp,xgboost,benign,0.0
22679,tcp,xgboost,benign,0.0
22680,tcp,xgboost,attack,1.0
22681,tcp,xgboost,attack,1.0
22682,tcp,xgboost,benign,0.0
22683,tcp,xgboost,attack,1.0
22684,tcp,xgboost,benign,0.0
22685,tcp,xgboost,attack,1.0
22686,tcp,xgboost,attack,1.0
22687,tcp,xgboost,benign,0.0
22688,tcp,xgboost,attack,1.0
22689,tcp,xgboost,benign,0.0
22690,tcp,xgboost,attack,1.0
22691,tcp,xgboost,attack,1.0
22692,tcp,xgboost,benign,0.0
22693,tcp,xgboost,benign,0.0
22694,tcp,xgboost,benign,0.0
22695,tcp,xgboost,benign,0.0
22696,tcp,xgboost,benign,0.0
22697,tcp,xgboost,benign,0.0
22698,tcp,xgboost,benign,0.0
22699,tcp,xgboost,attack,1.0
22700,tcp,xgboost,benign,0.0
22701,tcp,xgboost,attack,1.0
22702,tcp,xgboost,benign,0.0
22703,tcp,xgboost,benign,0.0
22704,tcp,xgboost,attack,1.0
22705,tcp,xgboost,attack,1.0
22706,tcp,xgboost,attack,1.0
22707,tcp,xgboost,benign,0.0
22708,tcp,xgboost,attack,1.0
22709,tcp,xgboost,benign,0.0
22710,tcp,xgboost,benign,0.0
22711,tcp,xgboost,benign,0.0
22712,tcp,xgboost,benign,0.0
22713,tcp,xgboost,benign,0.0
22714,tcp,xgboost,attack,1.0
22715,tcp,xgboost,attack,1.0
22716,tcp,xgboost,benign,0.0
22717,tcp,xgboost,benign,0.0
22718,tcp,xgboost,benign,0.0
22719,tcp,xgboost,benign,0.0
22720,tcp,xgboost,attack,1.0
22721,tcp,xgboost,benign,0.0
22722,tcp,xgboost,benign,0.0
22723,tcp,xgboost,attack,1.0
22724,tcp,xgboost,attack,1.0
22725,tcp,xgboost,benign,0.0
22726,tcp,xgboost,attack,1.0
22727,tcp,xgboost,attack,1.0
22728,tcp,xgboost,benign,0.0
22729,tcp,xgboost,attack,1.0
22730,tcp,xgboost,benign,0.0
22731,tcp,xgboost,benign,0.0
22732,tcp,xgboost,benign,0.0
22733,tcp,xgboost,attack,1.0
22734,tcp,xgboost,benign,0.0
22735,tcp,xgboost,attack,1.0
22736,tcp,xgboost,attack,1.0
22737,tcp,xgboost,attack,1.0
22738,tcp,xgboost,benign,0.0
22739,tcp,xgboost,attack,1.0
22740,tcp,xgboost,benign,0.0
22741,tcp,xgboost,attack,1.0
22742,tcp,xgboost,attack,1.0
22743,tcp,xgboost,attack,1.0
22744,tcp,xgboost,attack,1.0
22745,tcp,xgboost,benign,0.0
22746,tcp,xgboost,benign,0.0
22747,tcp,xgboost,attack,1.0
22748,tcp,xgboost,attack,1.0
22749,tcp,xgboost,benign,0.0
22750,tcp,xgboost,attack,1.0
22751,tcp,xgboost,attack,1.0
22752,tcp,xgboost,benign,0.0
22753,tcp,xgboost,attack,1.0
22754,tcp,xgboost,benign,0.0
22755,tcp,xgboost,attack,1.0
22756,tcp,xgboost,attack,1.0
22757,tcp,xgboost,attack,1.0
22758,tcp,xgboost,benign,0.0
22759,tcp,xgboost,attack,1.0
22760,tcp,xgboost,attack,1.0
22761,tcp,xgboost,attack,1.0
22762,tcp,xgboost,attack,1.0
22763,tcp,xgboost,attack,1.0
22764,tcp,xgboost,attack,1.0
22765,tcp,xgboost,attack,1.0
22766,tcp,xgboost,attack,1.0
22767,tcp,xgboost,benign,0.0
22768,tcp,xgboost,benign,0.0
22769,tcp,xgboost,attack,1.0
22770,tcp,xgboost,benign,0.0
22771,tcp,xgboost,attack,1.0
22772,tcp,xgboost,benign,0.0
22773,tcp,xgboost,attack,1.0
22774,tcp,xgboost,benign,0.0
22775,tcp,xgboost,attack,1.0
22776,tcp,xgboost,benign,0.0
22777,tcp,xgboost,attack,1.0
22778,tcp,xgboost,attack,1.0
22779,tcp,xgboost,attack,1.0
22780,tcp,xgboost,attack,1.0
22781,tcp,xgboost,attack,1.0
22782,tcp,xgboost,attack,1.0
22783,tcp,xgboost,benign,0.0
22784,tcp,xgboost,benign,0.0
22785,tcp,xgboost,attack,1.0
22786,tcp,xgboost,attack,1.0
22787,tcp,xgboost,attack,1.0
22788,tcp,xgboost,attack,1.0
22789,tcp,xgboost,benign,0.0
22790,tcp,xgboost,attack,1.0
22791,tcp,xgboost,benign,0.0
22792,tcp,xgboost,attack,1.0
22793,tcp,xgboost,attack,1.0
22794,tcp,xgboost,benign,0.0
22795,tcp,xgboost,benign,0.0
22796,tcp,xgboost,benign,0.0
22797,tcp,xgboost,attack,1.0
22798,tcp,xgboost,benign,0.0
22799,tcp,xgboost,benign,0.0
22800,tcp,xgboost,benign,0.0
22801,tcp,xgboost,attack,1.0
22802,tcp,xgboost,attack,1.0
22803,tcp,xgboost,attack,1.0
22804,tcp,xgboost,benign,0.0
22805,tcp,xgboost,attack,1.0
22806,tcp,xgboost,benign,0.0
22807,tcp,xgboost,attack,1.0
22808,tcp,xgboost,benign,0.0
22809,tcp,xgboost,attack,1.0
22810,tcp,xgboost,benign,0.0
22811,tcp,xgboost,benign,0.0
22812,tcp,xgboost,benign,0.0
22813,tcp,xgboost,benign,0.0
22814,tcp,xgboost,attack,1.0
22815,tcp,xgboost,benign,0.0
22816,tcp,xgboost,benign,0.0
22817,tcp,xgboost,benign,0.0
22818,tcp,xgboost,attack,1.0
22819,tcp,xgboost,attack,1.0
22820,tcp,xgboost,attack,1.0
22821,tcp,xgboost,attack,1.0
22822,tcp,xgboost,benign,0.0
22823,tcp,xgboost,attack,1.0
22824,tcp,xgboost,attack,1.0
22825,tcp,xgboost,attack,1.0
22826,tcp,xgboost,attack,1.0
22827,tcp,xgboost,benign,0.0
22828,tcp,xgboost,attack,1.0
22829,tcp,xgboost,attack,1.0
22830,tcp,xgboost,benign,0.0
22831,tcp,xgboost,benign,0.0
22832,tcp,xgboost,attack,1.0
22833,tcp,xgboost,benign,0.0
22834,tcp,xgboost,attack,1.0
22835,tcp,xgboost,benign,0.0
22836,tcp,xgboost,attack,1.0
22837,tcp,xgboost,benign,0.0
22838,tcp,xgboost,attack,1.0
22839,tcp,xgboost,benign,0.0
22840,tcp,xgboost,attack,1.0
22841,tcp,xgboost,benign,0.0
22842,tcp,xgboost,benign,0.0
22843,tcp,xgboost,benign,0.0
22844,tcp,xgboost,benign,0.0
22845,tcp,xgboost,attack,1.0
22846,tcp,xgboost,benign,0.0
22847,tcp,xgboost,benign,0.0
22848,tcp,xgboost,benign,0.0
22849,tcp,xgboost,attack,1.0
22850,tcp,xgboost,attack,1.0
22851,tcp,xgboost,benign,0.0
22852,tcp,xgboost,benign,0.0
22853,tcp,xgboost,benign,0.0
22854,tcp,xgboost,attack,1.0
22855,tcp,xgboost,benign,0.0
22856,tcp,xgboost,benign,0.0
22857,tcp,xgboost,attack,1.0
22858,tcp,xgboost,benign,0.0
22859,tcp,xgboost,attack,1.0
22860,tcp,xgboost,attack,1.0
22861,tcp,xgboost,benign,0.0
22862,tcp,xgboost,attack,1.0
22863,tcp,xgboost,attack,1.0
22864,tcp,xgboost,attack,1.0
22865,tcp,xgboost,attack,1.0
22866,tcp,xgboost,benign,0.0
22867,tcp,xgboost,benign,0.0
22868,tcp,xgboost,attack,1.0
22869,tcp,xgboost,attack,1.0
22870,tcp,xgboost,benign,0.0
22871,tcp,xgboost,attack,1.0
22872,tcp,xgboost,attack,1.0
22873,tcp,xgboost,attack,1.0
22874,tcp,xgboost,attack,1.0
22875,tcp,xgboost,benign,0.0
22876,tcp,xgboost,attack,1.0
22877,tcp,xgboost,benign,0.0
22878,tcp,xgboost,attack,1.0
22879,tcp,xgboost,attack,1.0
22880,tcp,xgboost,benign,0.0
22881,tcp,xgboost,benign,0.0
22882,tcp,xgboost,attack,1.0
22883,tcp,xgboost,benign,0.0
22884,tcp,xgboost,attack,1.0
22885,tcp,xgboost,benign,0.0
22886,tcp,xgboost,benign,0.0
22887,tcp,xgboost,attack,1.0
22888,tcp,xgboost,benign,0.0
22889,tcp,xgboost,attack,1.0
22890,tcp,xgboost,attack,1.0
22891,tcp,xgboost,benign,0.0
22892,tcp,xgboost,attack,1.0
22893,tcp,xgboost,benign,0.0
22894,tcp,xgboost,attack,1.0
22895,tcp,xgboost,attack,1.0
22896,tcp,xgboost,benign,0.0
22897,tcp,xgboost,benign,0.0
22898,tcp,xgboost,benign,0.0
22899,tcp,xgboost,benign,0.0
22900,tcp,xgboost,attack,1.0
22901,tcp,xgboost,benign,0.0
22902,tcp,xgboost,benign,0.0
22903,tcp,xgboost,attack,1.0
22904,tcp,xgboost,attack,1.0
22905,tcp,xgboost,attack,1.0
