lof_score,is_anomaly
1.0,False
185339795.03923035,True
110878719.81696531,True
146646048.62888962,True
1.0,False
1.0,False
146646048.62888962,True
329222003.81162095,True
1.0,False
1.0,False
1.0166666663819046,False
1.026041783908561,False
1.0,False
1.0127960272475793,False
1.0425730809070677,False
0.9579578398346206,False
1.0,False
1.0779461786194136,False
1.0307092902906108,False
1.0307092902906108,False
0.9579578398346206,False
1.108047505572436,False
1.0011013983171684,False
1.0187536925233789,False
1.0011013983171684,False
1.0187571525224433,False
1.0,False
2.833574585263109,False
1.108047505572436,False
1.1279804285568509,False
1.0,False
27638391.33918344,False
1.1279804285568509,False
27638391.33918344,False
1.0425730809070677,False
6.4441007139000295,False
2.0810529653285377,False
1.0163843853660612,False
1.2731207101443764,False
1.108047505572436,False
1.108047505572436,False
1.0671269790235567,False
1.7949147884978145,False
26662918.918237876,False
1.4994153278910862,False
1.0425730809070677,False
1.043856029103138,False
1.016384385366061,False
0.9798514346261227,False
1.4295477005199873,False
0.9850748996643548,False
1.0166666663819046,False
0.9573578600663557,False
0.9579578398346206,False
1.0389122076651078,False
1.216666660231041,False
26662918.918237876,False
0.9573578600663557,False
1.0818162322667093,False
0.9850748996643548,False
0.9850748996643548,False
0.9804347828703108,False
1.026041783908561,False
1.0389122076651078,False
0.9595499332869972,False
0.959550022984503,False
1.10173406505654,False
0.9850748996643548,False
26662918.918237876,False
1.0307092902906108,False
1.0318544751185939,False
27638391.33918344,False
1.0,False
32190596.951813716,False
0.9579578398346206,False
1.7949147884978145,False
32190596.951813716,False
1.261761135240583,False
27638391.33918344,False
26662918.918237876,False
0.9973065435056097,False
1.0127960272475793,False
1.108047505572436,False
1.0,False
2.0930828332712053,False
0.9573578600663557,False
1.1670888423773493,False
1.2263236419461125,False
1.2263236419461125,False
1.3399226722610313,False
1.2621490159887139,False
1.3044255991600555,False
1.2029781902087016,False
1.2312223764975614,False
1.281710364551648,False
1.15782666058668,False
1.3869633989828631,False
1.3106776946370589,False
1.1790640213772186,False
0.9810568268001539,False
0.9811055495778429,False
0.9810752171147161,False
0.9850748996643548,False
1.1279804285568509,False
0.9850748996643548,False
32190596.951813716,False
1.0779461786194136,False
27638391.33918344,False
1.0671269790235567,False
0.9804347828703108,False
1.0425730809070677,False
0.9579578398346206,False
27638391.33918344,False
27638391.33918344,False
1.0389122076651078,False
0.9596445766743388,False
0.9596444869684324,False
0.9973065435056097,False
1.1279804285568509,False
2.833574585263109,False
1.016384385366061,False
1.043856029103138,False
1.0011013983171684,False
0.9573578600663557,False
1.1367707052031997,False
0.9811055631556108,False
1.5148138037995622,False
1.0127960272475793,False
1.108047505572436,False
0.9579578398346206,False
0.9720017294068756,False
0.9973065435056097,False
27638391.33918344,False
1.0,False
1.0,False
0.9804347828703108,False
4.752524872099736,False
1.0,False
0.9579578398346206,False
73.84244730007224,False
13.578474215819597,False
27.542082153340807,False
0.9720017294068756,False
0.9804347828703108,False
0.9804347828703108,False
1.0307092902906108,False
1.0307092902906108,False
1.0,False
1.0,False
0.9798514346261227,False
0.9804347828703108,False
1.0,False
1.0,False
329222004.07265747,True
96571788.34239228,True
1.0,False
1.0,False
96571788.34239228,True
96571788.34239228,True
96571788.37685135,True
161684584.51900595,True
1.0,False
95352447.60864452,True
1.0,False
161684584.51900595,True
66332137.75634803,True
1.0,False
1.0,False
66332137.75634803,True
193143576.43918943,True
66332137.75634803,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
338976729.5752117,True
96571788.34239228,True
477981575.10117304,True
118032185.53196025,True
1.0,False
1.0,False
1.0,False
1.0,False
477981575.10117304,True
0.9865112449052417,False
1.0,False
1.0,False
72835288.42682034,True
72835288.42682034,True
1.3790279444772735,False
1.0161095343695172,False
177536014.1785621,True
208263401.19600555,True
177536014.1785621,True
1.0,False
1.0,False
104051800.05341563,True
1.0,False
1.0,False
114455452.67422643,True
104051800.05341563,True
114455452.67422643,True
1.0,False
1.0,False
104051800.05341563,True
56902569.29409568,True
1.0,False
1.0,False
286077134.4295597,True
56902569.29409568,True
1.0,False
1.0,False
1.0,False
1.0,False
302884243.37026453,True
1.0,False
1.0,False
70234028.14779305,True
302884243.37026453,True
70234028.14779305,True
336538048.0782109,True
1.0,False
1.0,False
97547260.96295524,True
336538048.0782109,True
97547260.96295524,True
1.0,False
1.0,False
1.0,False
119007658.24908379,True
1.0,False
93645370.54982163,True
110228404.78275795,True
110228404.78275795,True
1.0,False
119007658.24908379,True
93645370.54982163,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
477981575.10117304,True
1.0,False
1.0,False
110878719.81696531,True
477981575.10117304,True
110878719.81696531,True
1.0,False
1.0,False
31052546.13333144,False
1.0,False
1.0,False
20159768.599612616,False
91206689.07168642,True
30727388.58219707,False
153636935.55984515,True
30889966.673205018,False
1.569879366519468,False
0.9893536242872045,False
1.0029246158811338,False
62917983.92073701,True
0.9893536242872045,False
1.2269627551957054,False
1.005206698134387,False
1.0029246158811338,False
0.9893536242872045,False
1.0029246158811338,False
0.9893536242872045,False
1.0029246158811338,False
0.9893536242872045,False
28126128.173122186,False
0.9893536242872045,False
2.3986289389088165,False
1.0,False
1.0,False
2.6984322779295935,False
1.0029246158811338,False
1.0,False
0.9893536242872045,False
1.0029246158811338,False
1.0,False
1.0,False
0.9893536242872045,False
2.3986289389088165,False
1.0,False
1.0,False
1.0,False
2.6984322779295935,False
1.0029246158811338,False
1.0,False
1.0,False
0.9893536242872045,False
1.0029246158811338,False
1.0,False
1.0,False
0.9893536242872045,False
1.0029246158811338,False
0.9893536242872045,False
2.3986289389088165,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
2.6984322779295935,False
2.3986289389088165,False
2.6984322779295935,False
1.0029246158811338,False
1.0,False
1.0,False
1.0,False
1.0,False
0.9893536242872045,False
1.0029246158811338,False
0.9893536242872045,False
2.3986289389088165,False
1.0,False
1.0,False
1.0,False
30727388.58219707,False
30889966.673205018,False
1.0,False
2.6984322779295935,False
1.0,False
1.0,False
62917983.92073701,True
153636935.55984515,True
91206689.07168642,True
31052546.13333144,False
28126128.173122186,False
20159768.599612616,False
1.0,False
1.0,False
31052546.13333144,False
84215802.0674381,True
1.0,False
1.0,False
477981575.10117304,True
84215802.0674381,True
1.0,False
1.0,False
477981575.10117304,True
1.0,False
1.0,False
83240329.48813204,True
83240329.48813204,True
177536014.1785621,True
208263401.19600555,True
177536014.1785621,True
1.0,False
1.0,False
1.0935586548402028,False
2.4278343646023055,False
1.0,False
1.0,False
443840034.09394634,True
1.0,False
1.0,False
93645370.54982163,True
93645370.54982163,True
443840034.09394634,True
1.0,False
1.0,False
1.0,False
1.0,False
2.3349309921778554,False
28614899.996831734,False
78525545.2624546,True
1.0,False
1.0,False
54870334.73977367,True
54870334.73977367,True
56333543.739694215,True
2.365861548977271,False
2.235274438462951,False
1.0,False
1.0,False
1.3513673553457726,False
1.0,False
1.0,False
44871740.881802,True
40482113.994781606,True
1.5099493909563322,False
44871740.881802,True
49261367.57798727,True
49261367.57798727,True
40482113.994781606,True
1.0,False
1.0,False
1.7812685126119487,False
40482113.994781606,True
1.0,False
1.0,False
57065148.08190267,True
57065148.08190267,True
5.816366470460826,False
4.987009048032389,False
55601939.42207211,True
55601939.42207211,True
30889966.673205018,False
1.1503771480151481,False
30889966.673205018,False
1.1334260604922308,False
1.2968952535469445,False
0.991020826487776,False
1.071564668319421,False
1.2766435810771442,False
1.4623541298829363,False
59828987.084458746,True
1.493616302560707,False
1.456717442058755,False
1.4232157364468374,False
1.3964843848941093,False
1.3875953356062194,False
1.3647668773169621,False
1.3145181686085288,False
1.2878178643413505,False
1.2514612179463929,False
1.2152126034979065,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.4623541298829363,False
1.4623541298829363,False
0.9801768596146738,False
0.9801768596146738,False
59828987.084458746,True
1.0,False
1.0,False
1.1665700521133613,False
1.1665700521133613,False
1.1665700521133613,False
1.1665700521133613,False
0.9801768596146738,False
1.1665700521133613,False
0.9801768596146738,False
5.751320343856885,False
5.59255004352845,False
55601939.42207211,True
1.1665700521133613,False
1.1665700521133613,False
1.1665700521133613,False
1.1665700521133613,False
1.1380976109497491,False
1.1665700521133613,False
1.1665700521133613,False
1.1665700521133613,False
1.1665700521133613,False
1.1665700521133613,False
1.1665700521133613,False
1.1665700521133613,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.247094433563078,False
1.0,False
1.0,False
1.4623541298829363,False
1.1651249726527588,False
1.2569050799358183,False
1.1503771480151481,False
1.1651249726527588,False
1.1734708242874219,False
1.0,False
1.0,False
1.0070707068154927,False
1.1734708242874219,False
1.0070707068154927,False
1.0,False
1.0,False
1.0418160065204811,False
1.165924835442583,False
1.165924835442583,False
1.0119999997047586,False
1.0,False
1.0,False
1.00952380932157,False
1.0119999997047586,False
1.00952380932157,False
0.9970964200872849,False
1.0,False
1.0,False
0.9970964200872849,False
1.0119999997047586,False
34954435.79646977,False
34954435.79646977,False
34954435.79646977,False
34954435.79646977,False
34710567.80443807,False
55276781.67836698,True
1.0,False
1.0,False
54057441.49543633,True
34954435.79646977,False
3511431408.003377,True
34710567.80443807,False
54057441.49543633,True
34710567.80443807,False
34954435.79646977,False
55276781.67836698,True
34954435.79646977,False
34954435.79646977,False
55276781.67836698,True
55276781.67836698,True
2.8589820226920413,False
1.077867941410866,False
2.685926435241365,False
2.8589820226920413,False
1.0,False
1.0,False
2.685926435241365,False
2.685926435241365,False
91044110.6333361,True
150222781.4786722,True
312174519.3255904,True
114455452.67422643,True
1.0,False
1.0,False
150222781.4786722,True
150222781.4786722,True
1.0,False
1.0,False
1.0,False
1.0,False
146646048.62888962,True
374609422.9927465,True
1.0,False
1.0,False
110878719.81696531,True
146646048.62888962,True
374609422.9927465,True
110878719.81696531,True
1.0,False
1.0,False
181763062.21051627,True
235427510.69284075,True
1.0,False
1.0,False
131038486.87734894,True
235746975.59816474,True
278118919.0203962,True
278118919.0203962,True
235746975.59816474,True
91125399.83345492,True
32515754.340215813,False
226315855.0775508,True
32515754.340215813,False
1.58249998984253,False
2.179016695564468,False
1.58249998984253,False
1.1898734130639386,False
107301986.93699798,True
2.179016695564468,False
1.09924211357425,False
40.1230253900521,False
2.500730444759746,False
40.12507463374013,False
1.0,False
1.0,False
1.0,False
18290112.241371427,False
18290112.241371427,False
18290112.241371427,False
18290112.241371427,False
18290112.241371427,False
18290112.241371427,False
18290112.241371427,False
18290112.241371427,False
2.500730444759746,False
1.1898734130639386,False
1.0,False
1.0,False
1.1898734130639386,False
18290112.241371427,False
107301986.93699798,True
1.1898734130639386,False
186315268.35382456,True
52512942.73444865,True
1.4566617595136409,False
30889966.673205018,False
157538826.0060731,True
2710119045.572207,True
186315268.35382456,True
30889966.673205018,False
98956238.85278639,True
3302521428.5280375,True
1.0,False
1.0044588228578035,False
1.0044588228578035,False
1.0044588228578035,False
257796281.36620355,True
1.0,False
67145032.27212265,True
98956238.85278639,True
157538826.0060731,True
52512942.73444865,True
91206689.07720019,True
190704895.089255,True
89906060.05928287,True
177536014.8829638,True
89906060.05928287,True
190704895.089255,True
1.0,False
1.0,False
67145032.27212265,True
0.9988599881809039,False
148434415.0525537,True
1.872596687680836,False
112667086.24470945,True
1.0,False
1.0,False
148434415.0525537,True
1.8051371549010793,False
1.7544056766779559,False
1.755894081245654,False
130550750.6486316,True
1.0212643758619762,False
1.8051371549010793,False
1.8051371549010793,False
1.0,False
1.0,False
72835288.66079912,True
455220547.7630218,True
30889966.673205018,False
1.8051371549010793,False
72835288.66079912,True
30889966.673205018,False
1.7804215488246022,False
1.0,False
1.0,False
9104412.10175166,False
9104412.10175166,False
1.0,False
1.0,False
67307610.3558102,True
1.0,False
1.0,False
9104412.10175166,False
61779932.34641018,True
1.5661577254584187,False
1.5661577254584187,False
61779932.34641018,True
1.0283762407016812,False
1.0283762407016812,False
1.6736119589627172,False
1.056642614163006,False
1.0283762407016812,False
274083073.36680067,True
266298049.15912643,True
1.416351945801448,False
1.416351945801448,False
1.0283762407016812,False
1.2166666602310408,False
1.0,False
1.2166666602310408,False
1.0,False
1.0,False
0.9750517601831229,False
1.0,False
1.0,False
0.9890319022160721,False
1.0,False
1.2166666602310408,False
0.9880721483895037,False
0.9880721483895037,False
0.9895234471836076,False
1.0166666663819044,False
1.0,False
0.9750517601831229,False
1.016378442627187,False
0.9890319022160721,False
62.3145967896638,False
1.0000000000000002,False
1.2166666602310408,False
1.4262717244960776,False
1.0000000000000002,False
1.0,False
0.9750517601831229,False
1.041694138447601,False
0.9890319022160721,False
1.0,False
1.051017926693552,False
0.9750517601831229,False
1.1840890241671755,False
1.0152849425695782,False
24.793167621789394,False
1.0152849425695782,False
24.79387736816832,False
1.0,False
1.413173993508169,False
1.7656193128415947,False
1.0166666663819044,False
1.1840890241671755,False
1.0,False
27638391.33918344,False
27638391.33918344,False
1.2166666602310408,False
0.9890319022160721,False
1.0166666663819044,False
1.465573282519698,False
1.032186228761066,False
1.5550082994548933,False
1.2485976258177671,False
1.1840890241671755,False
1.1840890241671755,False
1.1296080607574897,False
1.5319490729868288,False
0.9952257524873722,False
0.9890319022160721,False
0.9746150093551339,False
1.0688035219287535,False
1.2166666602310408,False
1.031376959212014,False
1.4262717244960776,False
0.9864517620707023,False
0.9750517601831229,False
1.0292467117437292,False
12925013.295081636,False
8779254.506858284,False
0.9952257524873722,False
1.016378442627187,False
1.0000000000000002,False
1.0292467117437292,False
1.0023055017875664,False
1.0768605368311488,False
1.0023076531440283,False
0.9952257524873722,False
8779254.506858284,False
1.0283762407016812,False
1.009415323855963,False
27638391.33918344,False
1.0,False
34873146.602595024,False
0.9750517601831229,False
1.5550082994548933,False
34873146.602595024,False
1.2374364957580017,False
27638391.33918344,False
8779254.506858284,False
1.056642614163006,False
1.041694138447601,False
1.1840890241671755,False
1.0,False
1.788464050797463,False
0.9864517620707023,False
1.40568552233157,False
1.259533763409199,False
1.259533763409199,False
1.0354561533259,False
1.2379218150354607,False
1.4270905438652004,False
1.0098308100275522,False
1.01167887568704,False
1.0299548474301978,False
1.0006939724668895,False
1.0029889221838544,False
1.0035197556883908,False
1.0364791292249973,False
1.0054063901911106,False
1.0054114712425806,False
1.0052723239974972,False
1.0166666663819044,False
0.9952257524873722,False
34873146.602595024,False
0.9952257524873722,False
1.016378442627187,False
1.051017926693552,False
1.1296080607574897,False
0.9750517601831229,False
27638391.33918344,False
0.9890319022160721,False
27638391.33918344,False
27638391.33918344,False
1.0292467117437292,False
1.002575567481705,False
1.0025796824209103,False
1.056642614163006,False
1.0166666663819044,False
1.031376959212014,False
1.7656193128415947,False
0.9746150093551339,False
0.9864517620707023,False
1.003458595467693,False
2.3820988158300467,False
1.041694138447601,False
1.1840890241671755,False
0.9750517601831229,False
1.0,False
1.016378442627187,False
0.9911880519256329,False
1.084532127338075,False
0.9899840232858305,False
0.9885707718974615,False
1.413173993508169,False
0.9885707718974615,False
0.988121864809098,False
1.413173993508169,False
1.413173993508169,False
0.9873410905482819,False
0.9880721483895037,False
1.413173993508169,False
1.413173993508169,False
0.9885707718974615,False
0.988121864809098,False
1.413173993508169,False
1.0,False
1.413173993508169,False
0.9873410905482819,False
0.988121864809098,False
1.413173993508169,False
1.413173993508169,False
0.9873410905482819,False
0.988121864809098,False
1.413173993508169,False
1.413173993508169,False
0.9873410905482819,False
0.988121864809098,False
1.056642614163006,False
27638391.33918344,False
1.413173993508169,False
1.413173993508169,False
0.9873410905482819,False
1.0,False
0.9750517601831229,False
54.08949489587727,False
11.882694562045309,False
12.744412391401719,False
1.0688035219287535,False
1.016378442627187,False
1.0768605368311488,False
1.0,False
1.0,False
1.0,False
1.0,False
143069315.78028303,True
143069315.78028303,True
1.0,False
1.0,False
104050411.74172099,True
443840034.09394634,True
1.0,False
1.0,False
85841589.74816982,True
443840034.09394634,True
85841589.74816982,True
104050411.74172099,True
1.0,False
1.0,False
88768007.67333469,True
1.0,False
1.0,False
298494616.90318143,True
75111391.15436015,True
1.0,False
1.0,False
88768007.67333469,True
298494616.90318143,True
75111391.15436015,True
143069315.78028303,True
1.0,False
1.0,False
211677555.73561436,True
107301986.9602123,True
1.0,False
1.0,False
159977507.572845,True
245819096.38034064,True
115105767.79814461,True
1.0,False
1.0,False
159977507.572845,True
1.0,False
1.0,False
0.983984255839782,False
370191852.90085757,True
75111391.15436015,True
1.0,False
1.0,False
88768007.67333469,True
370191852.90085757,True
75111391.15436015,True
88768007.67333469,True
1.8611582224186989,False
1.0,False
1.0,False
90475085.14321819,True
1.0,False
1.0,False
69421134.37051861,True
150222781.37465435,True
3.1743448639319602,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
3.1743448639319602,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
3.1743448639319602,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
3.1743448639319602,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
3.1743448639319602,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
3.1743448639319602,False
1.0,False
1.0,False
1.0,False
1.0,False
3.1743448639319602,False
1.0,False
1.0,False
1.0,False
3.1743448639319602,False
1.0,False
1.0,False
3.1743448639319602,False
1.0,False
150222781.37465435,True
150222781.37465435,True
1.0736966712063232,False
1.0736966712063232,False
1.0736966712063232,False
1.0736966712063232,False
1.0736966712063232,False
1.0736966712063232,False
1.0736966712063232,False
1.0736966712063232,False
1.0736966712063232,False
1.0736966712063232,False
2.4700822068824193,False
2.4700822068824193,False
2.4700822068824193,False
2.4700822068824193,False
2.4700822068824193,False
2.4700822068824193,False
2.4700822068824193,False
2.4700822068824193,False
2.4700822068824193,False
1.3998947329422755,False
88768008.06693105,True
1.0,False
1.0,False
150222781.37465435,True
90475085.14321819,True
69421134.37051861,True
84215802.28718647,True
1.0,False
1.0,False
1.0,False
1.0,False
150222781.4786722,True
364826753.7172219,True
1.0,False
1.0,False
85841589.74816982,True
104050411.74172099,True
424818318.42665464,True
85841589.74816982,True
1.0,False
1.0,False
104050411.74172099,True
104050411.74172099,True
1.0,False
1.0,False
1.0076978398083556,False
1.0493528871810187,False
1.0,False
1.0,False
1.0581462328265459,False
1.3793127106971081,False
1.980866220236123,False
1.980866220236123,False
1.0581462328265459,False
1.0531755877853013,False
1.0581462328265459,False
1.0581462328265459,False
5527679.4530658815,False
1.0589124774532013,False
0.9965480462641596,False
0.9955266133744815,False
1.0,False
2444936611.7780457,True
1.0,False
1325179528.461999,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1325179528.461999,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1087326792.673948,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1114152289.1913972,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1325179528.461999,True
1.0,False
1.0,False
975960337.4607702,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1325179528.461999,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1325179528.461999,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1325179528.461999,True
1.0,False
1325179528.461999,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.1306176028426103,False
0.9965480462641596,False
29264179.006194226,False
1.0531755877853013,False
0.9955266133744815,False
0.9949488091347345,False
1.002992969278563,False
59.45050493609176,False
0.9965480462641596,False
3.1526738574839728,False
1.0,False
0.9924028152529853,False
1.3793127106971081,False
1.0589124774532013,False
29264179.006194226,False
26012603.672172647,False
0.9887832682557587,False
1.0,False
1.0065264332937667,False
1.0220840289583402,False
29.71973371980865,False
0.9965480462641596,False
0.9955266133744815,False
1.0220840289583402,False
29.72065291108607,False
1.0,False
3.076083194288223,False
3.076083194288223,False
2.4217487153691826,False
2.4202221574088325,False
2.420205324926473,False
2.420205324926473,False
1.3986864518136257,False
1.3986864518136257,False
1.0,False
2.4203106848956475,False
1.0,False
2.420330353465647,False
2.4203106848956475,False
2.421950611641018,False
3.076083194288223,False
3.076083194288223,False
2.2000181573161184,False
1.2320546162483081,False
1.233114943162024,False
1.2322001936339082,False
1.2337138996258599,False
1.608328678290708,False
0.9887832682557587,False
1.1306176028426103,False
26012603.672172647,False
1.0,False
29264179.006194226,False
26012603.672172647,False
1.3793127106971081,False
0.9955266133744815,False
1.1306176028426103,False
1.3793127106971081,False
1.0848462596285091,False
1.1691628546771753,False
0.9887832682557587,False
0.9887832682557587,False
1.0971508385419335,False
21.070995723608217,False
1.4607017962377875,False
0.9933207586618558,False
1.0016642015009296,False
0.9955266133744815,False
1.0651550801545204,False
0.9965480462641588,False
1.3793127106971081,False
1.082413891873112,False
1.0493528871810187,False
5527679.4530658815,False
1.0222648319894254,False
0.9965480462641596,False
1.0218004775568095,False
35848619.38893215,True
17477218.627754692,False
0.9965480462641588,False
1.0531755877853013,False
1.069762125820863,False
1.0218004775568095,False
1.0224582158892845,False
1.022460012148797,False
1.0076978398083556,False
0.9965480462641588,False
17477218.627754692,False
1.0581462328265459,False
1.1193206024937856,False
1.0,False
26012603.672172647,False
1.4607017962377875,False
44384004.419492684,True
0.9965480462641596,False
44384004.419492684,True
0.9973064003846435,False
1.7616023518473078,False
26012603.672172647,False
17477218.627754692,False
1.0034203927452527,False
1.0589124774532013,False
0.9924028152529853,False
1.0,False
0.9887832682557587,False
0.9967918147684077,False
1.6727301173727764,False
1.0222648319894254,False
1.003207680922389,False
1.0018903524068499,False
1.0018903524068499,False
1.002992969278563,False
1.0002700415957302,False
1.4746220263413814,False
1.5672684191746618,False
1.5672684191746618,False
1.0337622313942672,False
1.7625608717585763,False
1.4947624783316518,False
1.0019789325846529,False
1.0153799121254334,False
1.0941074466850278,False
0.9886425758570289,False
1.0069233010889014,False
1.00564521448148,False
0.9968801286686487,False
1.1587299187012317,False
1.1583519699484166,False
1.15750030951786,False
62430247.56240115,True
67063742.29980646,True
69990160.41862702,True
49992971.87502633,True
1.1425979920106666,False
1.030420865151278,False
69990160.41862702,True
1.1575678412442407,False
1.197052467826047,False
1.1326180925216172,False
1.0157241955847511,False
1.0100582083808347,False
1.1735231760348852,False
1.010060010670148,False
32515754.340215813,False
29264179.006194226,False
72835288.76446804,True
1.1960541122141382,False
62430247.56240115,True
67063742.29980646,True
1.0192336982078003,False
1.3064209594873595,False
1.1339202153230592,False
54870335.17496127,True
72835288.76446804,True
29264179.006194226,False
67632768.16343461,True
1.1735231760348852,False
29264179.006194226,False
1.0,False
0.9612924799164787,False
0.9614632350805457,False
1.0,False
1.030420865151278,False
3075421403.1187353,True
1.0,False
72835288.76446804,True
1.030420865151278,False
39.731836445695805,False
8.496459770683353,False
12.133753641258092,False
1.0,False
1.0,False
1.1829348927513503,False
1.0015145397601568,False
1.030420865151278,False
1.0015145397601568,False
1.0,False
1.0,False
1.1829348927513503,False
1.0,False
1.0,False
1.0,False
150222781.4786722,True
443840034.09394634,True
1.0,False
1.0,False
150222781.4786722,True
1.0,False
1.0,False
443840034.09394634,True
1.0,False
1.0,False
76086863.93465517,True
375556952.07949317,True
1.0,False
1.0,False
79988754.33242393,True
31784150.085067976,False
1.0,False
1.0,False
79988754.33242393,True
31784150.085067976,False
1.0,False
1.0,False
113317401.34839869,True
175585068.9236521,True
81208095.01010014,True
2.706622488188896,False
2.71890197812952,False
2.7262723026013282,False
2.7332755627951837,False
175585068.9236521,True
2.71890197812952,False
36173776.95103645,True
36173776.95103645,True
113317401.34839869,True
81208095.01010014,True
1.0,False
1.0,False
1.0,False
1.0,False
76086864.0147747,True
300689430.60258305,True
1.0,False
1.0,False
146646048.62888962,True
300689430.60258305,True
1.0,False
1.0,False
150222781.4786722,True
1.0,False
1.0,False
409698493.08671975,True
1.0,False
1.0,False
150222781.4786722,True
409698493.08671975,True
1.0,False
1.0,False
1.0,False
1.0,False
195744836.15143275,True
403845657.49414235,True
1.0,False
1.0,False
91044110.39672199,True
403845657.49414235,True
1.0,False
1.0,False
1.0,False
1.0,False
119983130.87388131,True
1.0,False
148759573.2002299,True
1.0,False
181763062.21051627,True
580406198.1228529,True
1.0,False
1.0,False
1.0,False
1.0,False
153799514.32952398,True
1.0,False
1.0,False
443840034.09394634,True
1.0,False
1.0,False
153799514.32952398,True
443840034.09394634,True
1.0,False
1.0,False
146646048.62888962,True
443840034.09394634,True
1.0,False
1.0,False
1.0,False
1.0,False
181763062.21051627,True
477981575.10117304,True
1.0,False
1.0,False
181763062.21051627,True
1.0,False
1.0,False
359461654.20493233,True
1.0,False
1.0,False
181763062.21051627,True
359461654.20493233,True
1.0,False
1.0,False
1.0,False
1.0,False
119983130.87388131,True
1.0,False
1.0,False
261426658.61705786,True
1.0,False
1.0,False
126811439.02684183,True
126811439.02684183,True
167781288.2698888,True
151198254.8720037,True
1.0,False
1.0,False
167781288.2698888,True
151198254.8720037,True
1.0,False
126811439.02684183,True
1.0,False
126811439.02684183,True
63405721.43793698,True
1.4644773785905074,False
1.0,False
1.0,False
63405721.43793698,True
1.0,False
1.0,False
1.4644773785905074,False
0.9884683250299163,False
1.0,False
1.0,False
153799514.32952398,True
386287150.8192641,True
1.0,False
1.0,False
150222781.4786722,True
1.0,False
1.0,False
162578767.82441917,True
