log_id,source,anomaly_score_norm,fusion_unsup
8964,system,3.2168866909548164e-11,normal
8965,system,3.2168866909548164e-11,normal
8966,system,3.2168866909548164e-11,normal
8967,system,0.015075970947344126,anomaly
8968,system,3.2168866909548164e-11,normal
8969,system,3.2168866909548164e-11,normal
8970,system,0.0811783049161397,anomaly
8971,system,3.2168866909548164e-11,normal
8972,system,3.2168866909548164e-11,normal
8973,system,0.015075970947344126,anomaly
8974,system,0.0811783049161397,anomaly
8975,system,3.2168866909548164e-11,normal
8976,system,3.2168866909548164e-11,normal
8977,system,3.2168866909548164e-11,normal
8978,system,3.2168866909548164e-11,normal
8979,system,0.02218873670860633,anomaly
8980,system,0.08291784007637545,anomaly
8981,system,3.2168866909548164e-11,normal
8982,system,3.2168866909548164e-11,normal
8983,system,0.020565170618378453,anomaly
8984,system,0.08291784007637545,anomaly
8985,system,3.2168866909548164e-11,normal
8986,system,3.2168866909548164e-11,normal
8987,system,3.2168866909548164e-11,normal
8988,system,3.2168866909548164e-11,normal
8989,system,0.02164754801171759,anomaly
8990,system,3.2168866909548164e-11,normal
8991,system,3.2168866909548164e-11,normal
8992,system,0.06784186916737932,anomaly
8993,system,3.2168866909548164e-11,normal
8994,system,3.2168866909548164e-11,normal
8995,system,0.02535855623428551,anomaly
8996,system,0.052765898258606565,anomaly
8997,system,0.02535855623428551,anomaly
8998,system,3.2168866909548164e-11,normal
8999,system,3.2168866909548164e-11,normal
9000,system,0.052765898258606565,anomaly
9001,system,3.2168866909548164e-11,normal
9002,system,3.2168866909548164e-11,normal
9003,system,0.0811783049161397,anomaly
9004,system,0.0811783049161397,anomaly
9005,system,3.2168866909548164e-11,normal
9006,system,3.2168866909548164e-11,normal
9007,system,0.015849097657513658,anomaly
9008,system,0.0811783049161397,anomaly
9009,system,3.2168866909548164e-11,normal
9010,system,3.2168866909548164e-11,normal
9011,system,0.016235661012717284,anomaly
9012,system,0.044300161287372936,anomaly
9013,system,0.02964940959915497,anomaly
9014,system,3.2168866909548164e-11,normal
9015,system,3.2168866909548164e-11,normal
9016,system,0.02964940959915497,anomaly
9017,system,0.016235661012717284,anomaly
9018,system,0.044300161287372936,anomaly
9019,system,3.2168866909548164e-11,normal
9020,system,3.2168866909548164e-11,normal
9021,system,3.2168866909548164e-11,normal
9022,system,3.2168866909548164e-11,normal
9023,system,3.123030155740914e-11,normal
9024,system,4.314001773176318e-11,normal
9025,system,0.029688065821903274,anomaly
9026,system,3.2168866909548164e-11,normal
9027,system,3.2168866909548164e-11,normal
9028,system,3.155920052683567e-11,normal
9029,system,0.029688065821903274,anomaly
9030,system,3.2168866909548164e-11,normal
9031,system,3.2168866909548164e-11,normal
9032,system,3.2168866909548164e-11,normal
9033,system,3.2168866909548164e-11,normal
9034,system,0.009509458606729826,anomaly
9035,system,3.2168866909548164e-11,normal
9036,system,3.2168866909548164e-11,normal
9037,system,0.08546915818115117,anomaly
9038,system,3.2168866909548164e-11,normal
9039,system,3.2168866909548164e-11,normal
9040,system,0.013297779500659742,anomaly
9041,system,0.11364962686972802,anomaly
9042,system,3.2168866909548164e-11,normal
9043,system,3.2168866909548164e-11,normal
9044,system,0.006339639081439245,normal
9045,system,3.2168866909548164e-11,normal
9046,system,3.2168866909548164e-11,normal
9047,system,0.0892961354045368,anomaly
9048,system,3.2168866909548164e-11,normal
9049,system,3.2168866909548164e-11,normal
9050,system,0.006339639081439245,normal
9051,system,0.0892961354045368,anomaly
9052,system,3.2168866909548164e-11,normal
9053,system,3.2168866909548164e-11,normal
9054,system,3.2168866909548164e-11,normal
9055,system,3.2168866909548164e-11,normal
9056,system,3.155920052683567e-11,normal
9057,system,3.2168866909548164e-11,normal
9058,system,3.2168866909548164e-11,normal
9059,system,1.7229935842595094e-10,normal
9060,system,3.155920052683567e-11,normal
9061,system,1.7229935842595094e-10,normal
9062,system,3.2168866909548164e-11,normal
9063,system,3.2168866909548164e-11,normal
9064,system,3.2168866909548164e-11,normal
9065,system,3.2168866909548164e-11,normal
9066,system,0.012833903474123535,anomaly
9067,system,3.2168866909548164e-11,normal
9068,system,3.2168866909548164e-11,normal
9069,system,4.150982688414051e-11,normal
9070,system,3.2168866909548164e-11,normal
9071,system,3.2168866909548164e-11,normal
9072,system,0.011983464092689777,anomaly
9073,system,0.014264188150476077,anomaly
9074,system,3.2168866909548164e-11,normal
9075,system,3.2168866909548164e-11,normal
9076,system,0.009045582580238484,anomaly
9077,system,3.2168866909548164e-11,normal
9078,system,3.2168866909548164e-11,normal
9079,system,0.047315354935890896,anomaly
9080,system,3.2168866909548164e-11,normal
9081,system,3.2168866909548164e-11,normal
9082,system,0.009045582580238484,anomaly
9083,system,0.047315354935890896,anomaly
9084,system,3.2168866909548164e-11,normal
9085,system,3.2168866909548164e-11,normal
9086,system,0.03061581787650127,anomaly
9087,system,0.029997316514360956,anomaly
9088,system,3.2168866909548164e-11,normal
9089,system,3.2168866909548164e-11,normal
9090,system,0.037226051253342135,anomaly
9091,system,0.027832561695865416,anomaly
9092,system,4.404235211939711e-11,normal
9093,system,3.799111030688424e-11,normal
9094,system,3.803936678677642e-11,normal
9095,system,0.03625964293556717,anomaly
9096,system,0.03625964293556717,anomaly
9097,system,0.027832561695865416,anomaly
9098,system,0.037226051253342135,anomaly
9099,system,0.04337240862828959,anomaly
9100,system,0.04337240862828959,anomaly
9101,system,0.003015194213573497,normal
9102,system,0.06784186916737932,anomaly
9103,system,3.2168866909548164e-11,normal
9104,system,3.2168866909548164e-11,normal
9105,system,0.003015194213573497,normal
9106,system,3.2168866909548164e-11,normal
9107,system,3.2168866909548164e-11,normal
9108,system,0.003015194213573497,normal
9109,system,0.003015194213573497,normal
9110,system,0.0811783049161397,anomaly
9111,system,3.2168866909548164e-11,normal
9112,system,3.2168866909548164e-11,normal
9113,system,0.015075970947344126,anomaly
9114,system,0.0811783049161397,anomaly
9115,system,3.2168866909548164e-11,normal
9116,system,3.2168866909548164e-11,normal
9117,system,0.015075970947344126,anomaly
9118,system,0.11364962686972802,anomaly
9119,system,3.2168866909548164e-11,normal
9120,system,3.2168866909548164e-11,normal
9121,system,0.02992000383769571,anomaly
9122,system,0.11364962686972802,anomaly
9123,system,3.2168866909548164e-11,normal
9124,system,3.2168866909548164e-11,normal
9125,system,3.2168866909548164e-11,normal
9126,system,3.2168866909548164e-11,normal
9127,system,0.01901891718301817,anomaly
9128,system,3.2168866909548164e-11,normal
9129,system,3.2168866909548164e-11,normal
9130,system,0.0892961354045368,anomaly
9131,system,3.2168866909548164e-11,normal
9132,system,3.2168866909548164e-11,normal
9133,system,0.014689407592392203,anomaly
9134,system,0.05752062754369461,anomaly
9135,system,3.2168866909548164e-11,normal
9136,system,3.2168866909548164e-11,normal
9137,system,3.2168866909548164e-11,normal
9138,system,3.2168866909548164e-11,normal
9139,system,0.02272992540562494,anomaly
9140,system,0.07537985462184689,anomaly
9141,system,3.2168866909548164e-11,normal
9142,system,3.2168866909548164e-11,normal
9143,system,0.011751526079648213,anomaly
9144,system,0.047315354935890896,anomaly
9145,system,3.2168866909548164e-11,normal
9146,system,3.2168866909548164e-11,normal
9147,system,0.011751526079648213,anomaly
9148,system,0.047315354935890896,anomaly
9149,system,3.2168866909548164e-11,normal
9150,system,3.2168866909548164e-11,normal
9151,system,0.011751526079648213,anomaly
9152,system,0.047315354935890896,anomaly
9153,system,0.015849097657513658,anomaly
9154,system,3.2168866909548164e-11,normal
9155,system,3.2168866909548164e-11,normal
9156,system,0.0811783049161397,anomaly
9157,system,3.2168866909548164e-11,normal
9158,system,3.2168866909548164e-11,normal
9159,system,0.015849097657513658,anomaly
9160,system,0.0811783049161397,anomaly
9161,system,3.2168866909548164e-11,normal
9162,system,3.2168866909548164e-11,normal
9163,system,0.01901891718301817,anomaly
9164,system,0.0892961354045368,anomaly
9165,system,3.2168866909548164e-11,normal
9166,system,3.2168866909548164e-11,normal
9167,system,0.01901891718301817,anomaly
9168,system,0.0892961354045368,anomaly
9169,system,3.2168866909548164e-11,normal
9170,system,3.2168866909548164e-11,normal
9171,system,3.2168866909548164e-11,normal
9172,system,3.2168866909548164e-11,normal
9173,system,0.03092506857665333,anomaly
9174,system,0.029688065821903274,anomaly
9175,system,3.2168866909548164e-11,normal
9176,system,3.2168866909548164e-11,normal
9177,system,0.02535855623428551,anomaly
9178,system,0.029688065821903274,anomaly
9179,system,3.2168866909548164e-11,normal
9180,system,3.2168866909548164e-11,normal
9181,system,0.02535855623428551,anomaly
9182,system,1.4612172453407417e-10,normal
9183,system,3.2168866909548164e-11,normal
9184,system,3.2168866909548164e-11,normal
9185,system,8.210197814623183e-11,normal
9186,system,1.4612172453407417e-10,normal
9187,system,3.2168866909548164e-11,normal
9188,system,3.2168866909548164e-11,normal
9189,system,3.2168866909548164e-11,normal
9190,system,3.2168866909548164e-11,normal
9191,system,0.012060776763731632,anomaly
9192,system,0.014457469783514813,anomaly
9193,system,0.029649409485339465,anomaly
9194,system,3.2168866909548164e-11,normal
9195,system,3.2168866909548164e-11,normal
9196,system,0.029649409485339465,anomaly
9197,system,0.026595558970207368,anomaly
9198,system,0.062159387953009744,anomaly
9199,system,3.2168866909548164e-11,normal
9200,system,3.2168866909548164e-11,normal
9201,system,0.026595558970207368,anomaly
9202,system,3.2168866909548164e-11,normal
9203,system,3.2168866909548164e-11,normal
9204,system,0.062159387953009744,anomaly
9205,system,3.9120040366543414e-11,normal
9206,system,0.015849097657513658,anomaly
9207,system,0.05937613161377767,anomaly
9208,system,3.2168866909548164e-11,normal
9209,system,3.2168866909548164e-11,normal
9210,system,3.2168866909548164e-11,normal
9211,system,3.2168866909548164e-11,normal
9212,system,0.015849097657513658,anomaly
9213,system,0.006842171477817623,normal
9214,system,3.2168866909548164e-11,normal
9215,system,3.2168866909548164e-11,normal
9216,system,0.027832561721533755,anomaly
9217,system,0.006842171477817623,normal
9218,system,3.2168866909548164e-11,normal
9219,system,3.2168866909548164e-11,normal
9220,system,3.2168866909548164e-11,normal
9221,system,3.2168866909548164e-11,normal
9222,system,0.02721406033837778,anomaly
9223,system,0.12988528784652217,anomaly
9224,system,3.2168866909548164e-11,normal
9225,system,3.2168866909548164e-11,normal
9226,system,0.003015194213573497,normal
9227,system,0.06494264393934551,anomaly
9228,system,3.2168866909548164e-11,normal
9229,system,0.003015194213573497,normal
9230,system,3.2168866909548164e-11,normal
9231,system,0.06494264393934551,anomaly
9232,system,3.2168866909548164e-11,normal
9233,system,3.2168866909548164e-11,normal
9234,system,0.03942946240438327,anomaly
9235,system,0.03942946240438327,anomaly
9236,system,0.01948279320914152,anomaly
9237,system,0.06888559028594109,anomaly
9238,system,0.01948279320914152,anomaly
9239,system,3.2168866909548164e-11,normal
9240,system,3.2168866909548164e-11,normal
9241,system,0.06888559028594109,anomaly
9242,system,3.2168866909548164e-11,normal
9243,system,3.2168866909548164e-11,normal
9244,system,0.01948279320914152,anomaly
9245,system,0.06888559028594109,anomaly
9246,system,3.2168866909548164e-11,normal
9247,system,3.2168866909548164e-11,normal
9248,system,3.2168866909548164e-11,normal
9249,system,3.2168866909548164e-11,normal
9250,system,0.015462534302387074,anomaly
9251,system,5.330396827211262e-11,normal
9252,system,3.2168866909548164e-11,normal
9253,system,3.2168866909548164e-11,normal
9254,system,0.027832561793855418,anomaly
9255,system,5.330396827211262e-11,normal
9256,system,3.2168866909548164e-11,normal
9257,system,3.2168866909548164e-11,normal
9258,system,0.01901891718301817,anomaly
9259,system,3.2168866909548164e-11,normal
9260,system,3.2168866909548164e-11,normal
9261,system,0.05587773325653483,anomaly
9262,system,3.2168866909548164e-11,normal
9263,system,3.2168866909548164e-11,normal
9264,system,0.01901891718301817,anomaly
9265,system,0.05587773325653483,anomaly
9266,system,3.2168866909548164e-11,normal
9267,system,3.2168866909548164e-11,normal
9268,system,0.02218873670860633,anomaly
9269,system,3.2168866909548164e-11,normal
9270,system,3.2168866909548164e-11,normal
9271,system,0.07653954466782588,anomaly
9272,system,0.02922418979879023,anomaly
9273,system,0.021280313410920945,anomaly
9274,system,3.2168866909548164e-11,normal
9275,system,3.2168866909548164e-11,normal
9276,system,0.028760313892890407,anomaly
9277,system,0.016583568449034455,anomaly
9278,system,1.3457478258160539e-10,normal
9279,system,0.028760313892890407,anomaly
9280,system,0.016583568449034455,anomaly
9281,system,3.2168866909548164e-11,normal
9282,system,3.2168866909548164e-11,normal
9283,system,3.2168866909548164e-11,normal
9284,system,3.2168866909548164e-11,normal
9285,system,0.03486801481195728,anomaly
9286,system,0.07827907979923711,anomaly
9287,system,3.2168866909548164e-11,normal
9288,system,3.2168866909548164e-11,normal
9289,system,5.829650595501009e-11,normal
9290,system,2.7378144714117613e-11,normal
9291,system,3.2168866909548164e-11,normal
9292,system,3.2168866909548164e-11,normal
9293,system,5.829650595501009e-11,normal
9294,system,2.7378144714117613e-11,normal
9295,system,3.2168866909548164e-11,normal
9296,system,3.2168866909548164e-11,normal
9297,system,3.2168866909548164e-11,normal
9298,system,3.2168866909548164e-11,normal
9299,system,0.028528375760063986,anomaly
9300,system,0.07827907986130375,anomaly
9301,system,3.2168866909548164e-11,normal
9302,system,3.2168866909548164e-11,normal
9303,system,0.018091165131086488,anomaly
9304,system,3.2168866909548164e-11,normal
9305,system,3.2168866909548164e-11,normal
9306,system,0.04592372693736039,anomaly
9307,system,0.018091165131086488,anomaly
9308,system,0.04592372693736039,anomaly
9309,system,3.2168866909548164e-11,normal
9310,system,3.2168866909548164e-11,normal
9311,system,3.2168866909548164e-11,normal
9312,system,3.2168866909548164e-11,normal
9313,system,0.028528375760063986,anomaly
9314,system,3.2168866909548164e-11,normal
9315,system,3.2168866909548164e-11,normal
9316,system,0.08059845988207721,anomaly
9317,system,3.2168866909548164e-11,normal
9318,system,3.2168866909548164e-11,normal
9319,system,0.036568893572819915,anomaly
9320,system,0.11364962686972802,anomaly
9321,system,3.2168866909548164e-11,normal
9322,system,3.2168866909548164e-11,normal
9323,system,3.2168866909548164e-11,normal
9324,system,3.2168866909548164e-11,normal
9325,system,0.020565170618378453,anomaly
9326,system,0.0495187660237368,anomaly
9327,system,3.2168866909548164e-11,normal
9328,system,3.2168866909548164e-11,normal
9329,system,0.020565170618378453,anomaly
9330,system,0.0495187660237368,anomaly
9331,system,3.2168866909548164e-11,normal
9332,system,3.2168866909548164e-11,normal
9333,system,3.2168866909548164e-11,normal
9334,system,3.2168866909548164e-11,normal
9335,system,0.03571845419226149,anomaly
9336,system,0.06802052890332204,anomaly
9337,system,3.2168866909548164e-11,normal
9338,system,3.2168866909548164e-11,normal
9339,system,0.015075970947344126,anomaly
9340,system,0.06802052890332204,anomaly
9341,system,3.2168866909548164e-11,normal
9342,system,3.2168866909548164e-11,normal
9343,system,0.01901891718301817,anomaly
9344,system,3.2168866909548164e-11,normal
9345,system,3.2168866909548164e-11,normal
9346,system,0.0720167533664119,anomaly
9347,system,3.2168866909548164e-11,normal
9348,system,3.2168866909548164e-11,normal
9349,system,0.01901891718301817,anomaly
9350,system,0.0720167533664119,anomaly
9351,system,3.2168866909548164e-11,normal
9352,system,3.2168866909548164e-11,normal
9353,system,3.2168866909548164e-11,normal
9354,system,3.2168866909548164e-11,normal
9355,system,0.027832561721533755,anomaly
9356,system,0.028296437740262775,anomaly
9357,system,3.2168866909548164e-11,normal
9358,system,3.2168866909548164e-11,normal
9359,system,0.027832561721533755,anomaly
9360,system,0.028296437740262775,anomaly
9361,system,3.2168866909548164e-11,normal
9362,system,3.2168866909548164e-11,normal
9363,system,0.027832561721533755,anomaly
9364,system,1.5836303445289265e-10,normal
9365,system,3.2168866909548164e-11,normal
9366,system,3.2168866909548164e-11,normal
9367,system,0.0023193801712705756,normal
9368,system,0.0023193801712705756,normal
9369,system,1.5836303445289265e-10,normal
9370,system,0.0023193801712705756,normal
9371,system,3.2168866909548164e-11,normal
9372,system,3.2168866909548164e-11,normal
9373,system,0.0023193801712705756,normal
9374,system,1.5836303445289265e-10,normal
9375,system,3.2168866909548164e-11,normal
9376,system,3.2168866909548164e-11,normal
9377,system,0.03486801481195728,anomaly
9378,system,0.11364962686972802,anomaly
9379,system,3.2168866909548164e-11,normal
9380,system,3.2168866909548164e-11,normal
9381,system,2.7674080704979097e-11,normal
9382,system,3.2168866909548164e-11,normal
9383,system,3.2168866909548164e-11,normal
9384,system,0.00533457451851453,normal
9385,system,0.007383360307919967,normal
9386,system,3.2168866909548164e-11,normal
9387,system,3.2168866909548164e-11,normal
9388,system,0.023271114102762894,anomaly
9389,system,0.11364962686972802,anomaly
9390,system,3.2168866909548164e-11,normal
9391,system,3.2168866909548164e-11,normal
9392,system,3.2168866909548164e-11,normal
9393,system,3.2168866909548164e-11,normal
9394,system,0.023271114102762894,anomaly
9395,system,0.0495187660237368,anomaly
9396,system,3.2168866909548164e-11,normal
9397,system,3.2168866909548164e-11,normal
9398,system,0.024121553499009553,anomaly
9399,system,0.0495187660237368,anomaly
9400,system,3.2168866909548164e-11,normal
9401,system,3.2168866909548164e-11,normal
9402,system,3.2168866909548164e-11,normal
9403,system,3.2168866909548164e-11,normal
9404,system,0.027832561721533755,anomaly
9405,system,3.2168866909548164e-11,normal
9406,system,3.2168866909548164e-11,normal
9407,system,3.4957526358958607e-10,normal
9408,system,3.2168866909548164e-11,normal
9409,system,3.2168866909548164e-11,normal
9410,system,0.02313581737701005,anomaly
9411,system,3.4957526358958607e-10,normal
9412,system,3.2168866909548164e-11,normal
9413,system,3.2168866909548164e-11,normal
9414,system,3.2168866909548164e-11,normal
9415,system,3.2168866909548164e-11,normal
9416,system,0.014689407600707825,anomaly
9417,system,3.2168866909548164e-11,normal
9418,system,3.2168866909548164e-11,normal
9419,system,3.5692961871246255e-10,normal
9420,system,3.2168866909548164e-11,normal
9421,system,0.011983464184087888,anomaly
9422,system,1.1571344473776095e-10,normal
9423,system,3.2168866909548164e-11,normal
9424,system,0.011983464184087888,anomaly
9425,system,1.1571344473776095e-10,normal
9426,system,3.2168866909548164e-11,normal
9427,system,3.2168866909548164e-11,normal
9428,system,0.011983464184087888,anomaly
9429,system,1.1571344473776095e-10,normal
9430,system,7.143061368051466e-11,normal
9431,system,3.2168866909548164e-11,normal
9432,system,3.2168866909548164e-11,normal
9433,system,9.325315979737185e-11,normal
9434,system,3.2168866909548164e-11,normal
9435,system,3.2168866909548164e-11,normal
9436,system,7.143061368051466e-11,normal
9437,system,9.325315979737185e-11,normal
9438,system,3.2168866909548164e-11,normal
9439,system,3.2168866909548164e-11,normal
9440,system,3.2168866909548164e-11,normal
9441,system,3.2168866909548164e-11,normal
9442,system,7.162079696897237e-11,normal
9443,system,3.502210553294323e-11,normal
9444,system,3.2168866909548164e-11,normal
9445,system,3.2168866909548164e-11,normal
9446,system,3.147848302980628e-11,normal
9447,system,3.502210553294323e-11,normal
9448,system,3.927296720654185e-11,normal
9449,system,2.8528216867822072e-11,normal
9450,system,4.272310262249795e-11,normal
9451,system,3.2168866909548164e-11,normal
9452,system,2.8528216867822072e-11,normal
9453,system,3.927296720654185e-11,normal
9454,system,4.272310262249795e-11,normal
9455,system,3.2168866909548164e-11,normal
9456,system,0.03169819543103316,anomaly
9457,system,4.741788200630183e-10,normal
9458,system,3.2168866909548164e-11,normal
9459,system,3.2168866909548164e-11,normal
9460,system,0.03169819543103316,anomaly
9461,system,4.741788200630183e-10,normal
9462,system,3.2168866909548164e-11,normal
9463,system,3.2168866909548164e-11,normal
9464,system,0.03571845419226149,anomaly
9465,system,3.2168866909548164e-11,normal
9466,system,3.2168866909548164e-11,normal
9467,system,0.07422570126890415,anomaly
9468,system,3.2168866909548164e-11,normal
9469,system,3.2168866909548164e-11,normal
9470,system,0.03571845419226149,anomaly
9471,system,0.07422570126890415,anomaly
9472,system,3.2168866909548164e-11,normal
9473,system,3.2168866909548164e-11,normal
9474,system,0.03486801481195728,anomaly
9475,system,0.08907084151673579,anomaly
9476,system,3.2168866909548164e-11,normal
9477,system,3.2168866909548164e-11,normal
9478,system,0.043217783308172567,anomaly
9479,system,0.05597757338152098,anomaly
9480,system,3.2168866909548164e-11,normal
9481,system,3.2168866909548164e-11,normal
9482,system,3.2168866909548164e-11,normal
9483,system,3.2168866909548164e-11,normal
9484,system,0.03247132199548414,anomaly
9485,system,3.2168866909548164e-11,normal
9486,system,3.2168866909548164e-11,normal
9487,system,3.8899738137987345e-10,normal
9488,system,3.2168866909548164e-11,normal
9489,system,0.03247132199548414,anomaly
9490,system,3.8899738137987345e-10,normal
9491,system,3.2168866909548164e-11,normal
9492,system,3.2168866909548164e-11,normal
9493,system,3.2168866909548164e-11,normal
9494,system,0.02137695390688095,anomaly
9495,system,0.04534388193827869,anomaly
9496,system,3.2168866909548164e-11,normal
9497,system,3.2168866909548164e-11,normal
9498,system,2.3964608634233337e-10,normal
9499,system,3.2168866909548164e-11,normal
9500,system,3.2168866909548164e-11,normal
9501,system,2.3964608634233337e-10,normal
9502,system,3.2168866909548164e-11,normal
9503,system,3.2168866909548164e-11,normal
9504,system,0.029494784270896496,anomaly
9505,system,0.017627289116052505,anomaly
9506,system,3.2168866909548164e-11,normal
9507,system,3.2168866909548164e-11,normal
9508,system,0.0023193802311086693,normal
9509,system,2.2007073253185235e-10,normal
9510,system,3.2168866909548164e-11,normal
9511,system,3.2168866909548164e-11,normal
9512,system,5.04439883843052e-11,normal
9513,system,4.8528272828106716e-11,normal
9514,system,3.2168866909548164e-11,normal
9515,system,3.2168866909548164e-11,normal
9516,system,5.04439883843052e-11,normal
9517,system,4.8528272828106716e-11,normal
9518,system,3.2168866909548164e-11,normal
9519,system,3.2168866909548164e-11,normal
9520,system,3.2168866909548164e-11,normal
9521,system,3.2168866909548164e-11,normal
9522,system,0.03401757543193269,anomaly
9523,system,0.09463070975631682,anomaly
9524,system,3.2168866909548164e-11,normal
9525,system,3.2168866909548164e-11,normal
9526,system,0.024740054866559454,anomaly
9527,system,0.10553179638133094,anomaly
9528,system,3.2168866909548164e-11,normal
9529,system,3.2168866909548164e-11,normal
9530,system,0.024740054866559454,anomaly
9531,system,3.2168866909548164e-11,normal
9532,system,3.2168866909548164e-11,normal
9533,system,0.10553179638133094,anomaly
9534,system,3.2168866909548164e-11,normal
9535,system,0.021106359314970537,anomaly
9536,system,0.07097303235921953,anomaly
9537,system,3.2168866909548164e-11,normal
9538,system,3.2168866909548164e-11,normal
9539,system,3.2168866909548164e-11,normal
9540,system,3.2168866909548164e-11,normal
9541,system,3.2168866909548164e-11,normal
9542,system,0.03401757543193269,anomaly
9543,system,0.050330549176930424,anomaly
9544,system,0.0357184541688356,anomaly
9545,system,3.2168866909548164e-11,normal
9546,system,3.2168866909548164e-11,normal
9547,system,0.0357184541688356,anomaly
9548,system,0.03803783435370403,anomaly
9549,system,0.05844837957913583,anomaly
9550,system,3.2168866909548164e-11,normal
9551,system,3.2168866909548164e-11,normal
9552,system,0.03803783435370403,anomaly
9553,system,0.05844837957913583,anomaly
9554,system,3.2168866909548164e-11,normal
9555,system,3.2168866909548164e-11,normal
9556,system,2.9439555654464304e-11,normal
9557,system,0.021106359314970537,anomaly
9558,system,0.08802047635691551,anomaly
9559,system,3.2168866909548164e-11,normal
9560,system,3.2168866909548164e-11,normal
9561,system,0.021106359314970537,anomaly
9562,system,0.08802047635691551,anomaly
9563,system,3.2168866909548164e-11,normal
9564,system,3.2168866909548164e-11,normal
9565,system,0.02002398193589156,anomaly
9566,system,0.021512250939140134,anomaly
9567,system,3.2168866909548164e-11,normal
9568,system,3.2168866909548164e-11,normal
9569,system,0.02002398193589156,anomaly
9570,system,0.021512250939140134,anomaly
9571,system,3.2168866909548164e-11,normal
9572,system,3.2168866909548164e-11,normal
9573,system,0.021512250939140134,anomaly
9574,system,0.08674481730810533,anomaly
9575,system,3.2168866909548164e-11,normal
9576,system,3.2168866909548164e-11,normal
9577,system,0.03571845419226149,anomaly
9578,system,0.08674481730810533,anomaly
9579,system,3.2168866909548164e-11,normal
9580,system,3.2168866909548164e-11,normal
9581,system,0.024740054866559454,anomaly
9582,system,3.2168866909548164e-11,normal
9583,system,3.2168866909548164e-11,normal
9584,system,0.10100900511795834,anomaly
9585,system,0.024740054866559454,anomaly
9586,system,0.10100900511795834,anomaly
9587,system,3.2168866909548164e-11,normal
9588,system,3.2168866909548164e-11,normal
9589,system,3.2168866909548164e-11,normal
9590,system,3.2168866909548164e-11,normal
9591,system,3.399918144273922e-11,normal
9592,system,3.2168866909548164e-11,normal
9593,system,3.2168866909548164e-11,normal
9594,system,7.566527644344206e-11,normal
9595,system,3.2168866909548164e-11,normal
9596,system,3.2168866909548164e-11,normal
9597,system,3.2528978863437084e-11,normal
9598,system,7.566527644344206e-11,normal
9599,system,3.2168866909548164e-11,normal
9600,system,3.2168866909548164e-11,normal
9601,system,3.2168866909548164e-11,normal
9602,system,3.2168866909548164e-11,normal
9603,system,0.03571845419226149,anomaly
9604,system,0.10553179638133094,anomaly
9605,system,3.2168866909548164e-11,normal
9606,system,3.2168866909548164e-11,normal
9607,system,0.01809116514878429,anomaly
9608,system,0.0892961354045368,anomaly
9609,system,3.2168866909548164e-11,normal
9610,system,3.2168866909548164e-11,normal
9611,system,3.2168866909548164e-11,normal
9612,system,3.2168866909548164e-11,normal
9613,system,0.01809116514878429,anomaly
9614,system,0.007557313699876749,normal
9615,system,3.2168866909548164e-11,normal
9616,system,3.2168866909548164e-11,normal
9617,system,0.0190189172038742,anomaly
9618,system,0.007557313699876749,normal
9619,system,3.2168866909548164e-11,normal
9620,system,3.2168866909548164e-11,normal
9621,system,3.2168866909548164e-11,normal
9622,system,3.2168866909548164e-11,normal
9623,system,0.018091165167834298,anomaly
9624,system,0.02377364645346816,anomaly
9625,system,0.032355353015780734,anomaly
9626,system,0.015269252735031394,anomaly
9627,system,0.018825635695650222,anomaly
9628,system,0.018825635695650222,anomaly
9629,system,0.02377364645346816,anomaly
9630,system,0.032355353015780734,anomaly
9631,system,3.2168866909548164e-11,normal
9632,system,3.2168866909548164e-11,normal
9633,system,0.03486801481195728,anomaly
9634,system,0.07149489297358322,anomaly
9635,system,3.2168866909548164e-11,normal
9636,system,3.2168866909548164e-11,normal
9637,system,3.2168866909548164e-11,normal
9638,system,3.2168866909548164e-11,normal
9639,system,0.03486801481195728,anomaly
9640,system,0.09741396589293386,anomaly
9641,system,3.2168866909548164e-11,normal
9642,system,3.2168866909548164e-11,normal
9643,system,0.03571845419226149,anomaly
9644,system,0.09741396589293386,anomaly
9645,system,0.03571845419226149,anomaly
9646,system,0.09741396589293386,anomaly
9647,system,3.2168866909548164e-11,normal
9648,system,3.2168866909548164e-11,normal
9649,system,3.2168866909548164e-11,normal
9650,system,3.2168866909548164e-11,normal
9651,system,0.044068222683467315,anomaly
9652,system,0.044068222683467315,anomaly
9653,system,0.10251660225699108,anomaly
9654,system,0.10251660225699108,anomaly
9655,system,3.2168866909548164e-11,normal
9656,system,3.2168866909548164e-11,normal
9657,system,0.02164754801171759,anomaly
9658,system,0.0960223378112681,anomaly
9659,system,3.2168866909548164e-11,normal
9660,system,3.2168866909548164e-11,normal
9661,system,3.2168866909548164e-11,normal
9662,system,3.2168866909548164e-11,normal
9663,system,0.028528375760063986,anomaly
9664,system,3.2168866909548164e-11,normal
9665,system,3.2168866909548164e-11,normal
9666,system,0.03537054731919153,anomaly
9667,system,3.2168866909548164e-11,normal
9668,system,3.2168866909548164e-11,normal
9669,system,0.028528375760063986,anomaly
9670,system,0.03537054731919153,anomaly
9671,system,3.2168866909548164e-11,normal
9672,system,3.2168866909548164e-11,normal
9673,system,3.2168866909548164e-11,normal
9674,system,3.2168866909548164e-11,normal
9675,system,0.043217783308172567,anomaly
9676,system,0.10553179638133094,anomaly
9677,system,3.2168866909548164e-11,normal
9678,system,3.2168866909548164e-11,normal
